"","Longitude","Latitude","IsoTime","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",2299.80255174422,17.4266172298106,"2016-09-26T19:06:48.000Z",0,5,7,0.89714965,38.65624619,0,16.45
"2",2300.02823168801,17.7852553832471,"2016-09-26T19:06:48.991Z",0,5,7,1.32365884,34.94624619,0,16.45
"3",2300.28372259149,18.1539577269436,"2016-09-26T19:06:49.993Z",0,5,7,1.35646724,33.62624619,0,16.45
"4",2300.5460589844,18.5375895216008,"2016-09-26T19:06:50.994Z",0,5,7,1.42208403,32.21624619,0,16.45
"5",2301.00923290698,19.2518812062162,"2016-09-26T19:06:51.995Z",0,5,7,2.6031864,29.67624619,0,16.45
"6",2301.39125506794,20.3437218871356,"2016-09-26T19:06:53.000Z",0,5,7,3.71867196,24.03624619,0,16.45
"7",2301.63846583774,21.5744617165394,"2016-09-26T19:06:53.993Z",61.71550305,5,7,4.11237275,17.23624619,3856.46551337,16.45
"8",2301.75174831397,22.9060586736541,"2016-09-26T19:06:54.996Z",52.89962517,5,7,4.40764834,11.14624619,3305.58077104,16.45
"9",2301.84681284517,24.3053363724383,"2016-09-26T19:06:55.999Z",49.20692783,5,7,4.60449873,6.88624619,3074.83226788,16.45
"10",2302.16203604641,25.6589418825485,"2016-09-26T19:06:57.002Z",49.91829268,5,7,4.53888194,6.76624619,3119.28388623,16.45
"11",2302.49117090165,27.0333382209863,"2016-09-26T19:06:57.995Z",57.88489379,5,7,4.60449873,7.28624619,3617.09919884,16.45
"12",2302.75107829724,28.4080661043191,"2016-09-26T19:06:59.000Z",58.30030046,5,7,4.57169033,6.82624619,3643.05704482,16.45
"13",2303.05846220204,29.7816883222684,"2016-09-26T19:06:59.993Z",64.25519112,5,7,4.57169033,7.36624619,4015.16501316,16.45
"14",2303.43032620443,31.3570241520857,"2016-09-26T19:07:00.990Z",57.34226672,5,7,5.26066671,7.24624619,3583.19163158,16.45
"15",2303.77723731705,33.0989065907471,"2016-09-26T19:07:01.996Z",66.56151669,5,7,5.81840949,7.25624619,4159.2822057,16.45
"16",2304.13143558477,34.9216292944817,"2016-09-26T19:07:02.998Z",60.60451924,5,7,6.08087669,7.05624619,3763.17088812,15.92
"17",2304.43075969057,36.8192204846338,"2016-09-26T19:07:03.996Z",52.51703599,5,7,6.31053548,6.51624619,3260.98752075,15.92
"18",2304.69000471865,38.7335104561111,"2016-09-26T19:07:04.999Z",57.60927508,5,7,6.34334388,5.54624619,3577.18449985,15.92
"19",2304.71208738945,40.630437693687,"2016-09-26T19:07:05.999Z",59.08331362,5,7,6.24491868,3.08624619,3668.71330012,15.92
"20",2304.61194529151,42.5006024028576,"2016-09-26T19:07:06.990Z",68.14886767,5,7,6.17930188,0.20624619,4231.62889638,15.92
"21",2304.58224482002,44.3155838757763,"2016-09-26T19:07:07.999Z",64.99929449,5,7,5.98245149,359.86715698,4036.05961749,15.92
"22",2304.63457950742,46.1161889854116,"2016-09-26T19:07:08.995Z",71.22506424,5,7,5.94964309,0.29687497,4422.64193459,15.92
"23",2304.67863341,47.9106010949928,"2016-09-26T19:07:09.998Z",71.09722807,5,7,5.91683469,0.56687497,4414.70408872,15.92
"24",2304.80958056335,49.7648418293127,"2016-09-26T19:07:10.994Z",63.82088105,5,7,6.11368508,1.47687497,3962.88733261,15.92
"25",2304.85727814782,51.6565718629022,"2016-09-26T19:07:11.996Z",61.70137662,5,7,6.24491868,1.19687497,3831.27903917,15.92
"26",2304.90409242288,53.5553795951235,"2016-09-26T19:07:12.997Z",60.63999973,5,7,6.24491868,0.97687497,3765.37400982,15.92
"27",2304.97221590581,55.4548509593229,"2016-09-26T19:07:13.999Z",61.2381381,5,7,6.27772708,1.19687497,3802.51475307,15.92
"28",2305.06462975722,57.351999993488,"2016-09-26T19:07:15.000Z",57.31435214,5,7,6.24491868,1.64687497,3558.87158455,15.92
"29",2305.13496156858,59.2575536240676,"2016-09-26T19:07:15.991Z",55.95898826,5,7,6.27772708,1.36687497,3474.71175712,15.92
"30",2305.11508776909,61.1444176567516,"2016-09-26T19:07:17.001Z",57.40365346,5,7,6.21211028,0.59687497,3564.41665175,15.92
"31",2305.02024510865,63.0365898235405,"2016-09-26T19:07:17.993Z",56.40420378,5,7,6.24491868,359.14840698,3449.02986897,14.62
"32",2304.84844600303,64.9288726132082,"2016-09-26T19:07:18.995Z",49.86562729,5,7,6.24491868,357.87840698,3049.20602429,14.62
"33",2304.7239025165,66.8037931993759,"2016-09-26T19:07:19.992Z",41.89912989,5,7,6.17930188,357.75840698,2562.06702331,14.62
"34",2304.62751379473,68.691431507347,"2016-09-26T19:07:20.993Z",40.01651019,5,7,6.21211028,357.66840698,2446.94773862,14.62
"35",2304.52339630709,70.5941098875861,"2016-09-26T19:07:21.994Z",33.8800868,5,7,6.27772708,357.65840698,2071.71493443,14.62
"36",2304.62386979276,72.4976733647934,"2016-09-26T19:07:22.995Z",34.16599471,5,7,6.27772708,359.62840698,2089.19776088,14.62
"37",2304.69629920114,74.3929424575021,"2016-09-26T19:07:23.998Z",27.01653582,5,7,6.24491868,0.35937497,1652.01940221,14.62
"38",2304.67576288037,76.3156372909876,"2016-09-26T19:07:24.996Z",25.25332479,5,7,6.34334388,359.85153198,1544.20177321,14.62
"39",2304.54282840794,78.2821250898934,"2016-09-26T19:07:25.996Z",20.92975356,5,7,6.47457747,358.62153198,1279.82207621,14.62
"40",2304.38847418452,80.2546953115496,"2016-09-26T19:07:26.997Z",24.6856786,5,7,6.50738587,357.55153198,1509.49108595,14.62
"41",2304.20541303147,82.2672987147216,"2016-09-26T19:07:27.998Z",20.54775658,5,7,6.63861947,356.91153198,1256.46355106,14.62
"42",2304.01848735505,84.2887493354769,"2016-09-26T19:07:28.996Z",27.97970554,5,7,6.67142787,356.86153198,1710.91574151,14.62
"43",2303.9513572712,86.3032330784958,"2016-09-26T19:07:29.993Z",28.05039138,5,7,6.63861947,357.86153198,1715.23807135,14.62
"44",2303.93910149363,88.3160579474436,"2016-09-26T19:07:30.996Z",27.84761747,5,7,6.63861947,358.59153198,1702.83875999,14.62
"45",2303.87219243169,90.3028943636854,"2016-09-26T19:07:32.003Z",31.28547819,5,7,6.54019427,358.82153198,1913.05862909,14.62
"46",2303.83012581524,92.281657805414,"2016-09-26T19:07:32.993Z",30.81243469,5,7,6.54019427,359.05153198,1883.69150101,14.6
"47",2303.86015740929,94.2617484333066,"2016-09-26T19:07:33.995Z",30.81243469,5,7,6.54019427,359.84153198,1883.69150101,14.6
"48",2303.92717663935,96.2286790301816,"2016-09-26T19:07:34.996Z",35.14526735,5,7,6.47457747,0.75781244,2148.5754723,14.6
"49",2303.94892762431,98.1736022558741,"2016-09-26T19:07:35.994Z",43.13834002,5,7,6.40896068,0.59781244,2637.22504537,14.6
"50",2303.93413266091,100.127372521564,"2016-09-26T19:07:36.997Z",47.93509695,5,7,6.44176907,0.13781244,2930.47062457,14.6
"51",2303.95776052067,102.066655824664,"2016-09-26T19:07:37.996Z",58.19474117,5,7,6.40896068,0.48781244,3557.68508556,14.6
"52",2304.03858120365,104.019320402183,"2016-09-26T19:07:39.000Z",57.06227384,5,7,6.44176907,1.02781244,3488.45267664,14.6
"53",2303.96604144985,105.959819903967,"2016-09-26T19:07:39.993Z",59.03509844,5,7,6.40896068,359.99215698,3609.05959943,14.6
"54",2304.00843914336,107.925202159285,"2016-09-26T19:07:40.994Z",56.01060359,5,7,6.47457747,0.44531247,3424.15972707,14.6
"55",2304.10361323546,109.902638614438,"2016-09-26T19:07:41.996Z",52.69350925,5,7,6.50738587,1.02531247,3221.37203816,14.6
"56",2304.06132603015,111.858288810583,"2016-09-26T19:07:42.994Z",51.55809846,5,7,6.44176907,0.21531247,3151.95968341,14.6
"57",2303.96261888715,113.796134194632,"2016-09-26T19:07:44.000Z",51.47188298,5,7,6.40896068,359.21871948,3146.68897459,14.6
"58",2303.95555256724,115.719160904611,"2016-09-26T19:07:44.997Z",45.99021344,5,7,6.34334388,359.27871948,2811.57185598,14.6
"59",2303.91679837675,117.640196974035,"2016-09-26T19:07:45.995Z",43.23080063,5,7,6.34334388,359.10871948,2642.87754463,14.6
"60",2303.93236615193,119.55802615943,"2016-09-26T19:07:46.993Z",37.69467306,5,7,6.31053548,359.84871948,2304.43118133,14.6
"61",2304.04432255004,121.471210719331,"2016-09-26T19:07:48.001Z",40.13907208,5,7,6.31053548,1.09374988,2443.56664888,14.24
"62",2304.14479635422,123.384837513011,"2016-09-26T19:07:48.999Z",38.28210433,5,7,6.31053548,1.72374988,2330.51908149,14.24
"63",2304.27850393499,125.286741816765,"2016-09-26T19:07:49.996Z",38.1231972,5,7,6.27772708,1.93374988,2320.84521136,14.24
"64",2304.40459310785,127.173606114257,"2016-09-26T19:07:50.997Z",38.82868778,5,7,6.24491868,2.43374988,2363.79371912,14.24
"65",2304.44599740229,129.070976049222,"2016-09-26T19:07:51.994Z",48.93280728,5,7,6.24491868,1.50374988,2978.90732632,14.24
"66",2304.41497213144,131.022092076166,"2016-09-26T19:07:52.992Z",37.71211059,5,7,6.44176907,0.57374988,2295.81928292,14.24
"67",2304.38781117841,132.981834097724,"2016-09-26T19:07:54.001Z",45.24797526,5,7,6.47457747,359.95309448,2754.58393885,14.24
"68",2304.3818489984,134.924103217468,"2016-09-26T19:07:54.998Z",50.28236087,5,7,6.40896068,359.93309448,3061.06478481,14.24
"69",2304.36672268021,136.829878103234,"2016-09-26T19:07:55.992Z",58.84636343,5,7,6.27772708,359.99309448,3610.20366211,14.9
"70",2304.35292135909,138.750914172658,"2016-09-26T19:07:56.999Z",57.32107195,5,7,6.34334388,359.83309448,3516.62756756,14.9
"71",2304.28247936863,140.646846465952,"2016-09-26T19:07:57.990Z",64.09708234,5,7,6.24491868,358.99309448,3932.33341749,14.9
"72",2304.26116990657,142.559477971964,"2016-09-26T19:07:58.999Z",40.1136547,5,7,6.31053548,359.68309448,2460.95858232,14.9
"73",2304.44577653571,144.434399001311,"2016-09-26T19:07:59.998Z",32.25379864,5,7,6.21211028,1.67968738,1978.75918214,14.9
"74",2304.76177212667,146.265858752359,"2016-09-26T19:08:00.990Z",32.94987952,5,7,6.08087669,3.94968738,2021.46349865,14.9
"75",2304.91999093151,147.993807060731,"2016-09-26T19:08:01.997Z",23.45678199,5,7,5.7199843,4.18968738,1439.0653103,14.9
"76",2305.10824155164,149.717884699083,"2016-09-26T19:08:02.997Z",10.53780483,5,7,5.6871759,4.16968738,646.49061369,14.9
"77",2305.42754967054,151.40933898328,"2016-09-26T19:08:03.996Z",4.53482036,5,7,5.6215591,5.53968738,278.2096315,14.9
"78",2305.63986983808,153.124569570634,"2016-09-26T19:08:04.995Z",2.67377138,5,7,5.6871759,5.69968738,164.03493183,14.9
"79",2305.79455568145,154.767032612835,"2016-09-26T19:08:05.996Z",6.92540023,5,7,5.42470871,4.94968738,424.87086374,14.9
"80",2305.8693040618,156.147179242151,"2016-09-26T19:08:06.998Z",16.25837257,5,7,4.53888194,4.03968738,997.44542874,14.9
"81",2305.85064480411,156.775875724488,"2016-09-26T19:08:07.995Z",26.6848944,5,7,2.07825201,3.06968738,1637.10886909,14.9
"82",2299.58963210074,156.748588640074,"2016-09-26T19:08:08.996Z",212.86609787,5,7,1.32365884,3.65968738,13059.26010278,14.9
"83",2312.37117875137,154.657996589839,"2016-09-26T19:08:10.004Z",55.40083197,5,7,3.39058797,8.08968738,3398.82152135,14.9
