"","Longitude","Latitude","IsoTime","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"1",1095.75978922756,955.907952841528,"2014-05-18T21:22:37.000Z",133995.46300209,0,"1500rr",3.71488836,270.64837646
"2",1095.36581290142,955.944174742919,"2014-05-18T21:22:37.200Z",133995.46300209,0,"1500rr",0.92617445,270.53837646
"3",1093.42893283057,955.923943117348,"2014-05-18T21:22:38.202Z",46660.254550275,0,"1500rr",4.60071514,270.69837646
"4",1091.50904936242,955.93821055139,"2014-05-18T21:22:39.198Z",89688.45546144,0,"1500rr",4.56790674,270.69837646
"5",1089.59341367891,955.954683780269,"2014-05-18T21:22:40.202Z",115691.53140357,0,"1500rr",4.56790674,270.72837646
"6",1087.67006788861,955.929623521455,"2014-05-18T21:22:41.197Z",126996.42481955,0,"1500rr",4.56790674,270.89837646
"7",1085.75625608049,955.966316345001,"2014-05-18T21:22:42.199Z",134948.49768956,0,"1500rr",4.56790674,270.82837646
"8",1083.83146927598,955.9659750511,"2014-05-18T21:22:43.196Z",137580.977792335,0,"1500rr",4.56790674,270.88837646
"9",1081.92217105316,956.037450527596,"2014-05-18T21:22:44.199Z",137783.32061345,0,"1500rr",4.53509834,270.70837646
"10",1079.98493215878,955.98210785671,"2014-05-18T21:22:45.202Z",134428.47663928,0,"1500rr",4.60071514,270.97837646
"11",1078.07320133116,956.008987573844,"2014-05-18T21:22:46.197Z",138825.38614222,0,"1500rr",4.56790674,270.94837646
"12",1076.17074865716,956.03929555797,"2014-05-18T21:22:47.200Z",137615.376071925,0,"1500rr",4.53509834,270.91837646
"13",1074.2613659265,956.014383655421,"2014-05-18T21:22:48.196Z",138139.443978625,0,"1500rr",4.53509834,271.09837646
"14",1072.36654188814,956.124403576079,"2014-05-18T21:22:49.200Z",135895.462092405,0,"1500rr",4.53509834,270.77837646
"15",1070.46649556265,956.149584189506,"2014-05-18T21:22:50.196Z",138825.38614222,0,"1500rr",4.53509834,270.76837646
"16",1068.48969623091,956.241352363869,"2014-05-18T21:22:51.199Z",136856.590492725,0,"1500rr",4.69914033,270.50837646
"17",1066.33740067721,956.254327701152,"2014-05-18T21:22:52.193Z",138222.404535285,0,"1500rr",5.12564952,270.51837646
"18",1064.10042036597,956.352417385125,"2014-05-18T21:22:53.198Z",132552.7586875,0,"1500rr",5.32249991,270.19837646
"19",1061.84457602968,956.403842869617,"2014-05-18T21:22:54.201Z",132360.533007435,0,"1500rr",5.35530831,270.03837646
"20",1059.59828616623,956.433670539295,"2014-05-18T21:22:55.196Z",131757.5514005,0,"1500rr",5.35530831,269.86837646
"21",1057.35429777683,956.389740456421,"2014-05-18T21:22:56.201Z",134831.13885331,0,"1500rr",5.32249991,269.98837646
"22",1055.10792290464,956.458227424494,"2014-05-18T21:22:57.197Z",134211.969820685,0,"1500rr",5.35530831,269.70837646
"23",1052.86098133164,956.31061852607,"2014-05-18T21:22:58.202Z",134428.47663928,0,"1500rr",5.35530831,270.22837646
"24",1050.60728432002,956.416552174707,"2014-05-18T21:22:59.197Z",136759.46593859,0,"1500rr",5.35530831,269.80837646
"25",1048.31274619893,956.381102632043,"2014-05-18T21:23:00.201Z",135272.246203355,0,"1500rr",5.45373351,269.91837646
"26",1046.01312478957,956.36473053159,"2014-05-18T21:23:01.196Z",134590.35089618,0,"1500rr",5.48654191,269.94837646
"27",1043.71299304362,956.348316820758,"2014-05-18T21:23:02.201Z",132967.561470795,0,"1500rr",5.48654191,269.99837646
"28",1041.41668512675,956.339236453831,"2014-05-18T21:23:03.196Z",133768.83904243,0,"1500rr",5.45373351,270.05837646
"29",1039.11752733373,956.333556966715,"2014-05-18T21:23:04.199Z",133165.857435495,0,"1500rr",5.45373351,270.07837646
"30",1036.81931955805,956.260661644765,"2014-05-18T21:23:05.194Z",135169.051364585,0,"1500rr",5.45373351,270.32837646
"31",1034.53492532461,956.227903564041,"2014-05-18T21:23:06.199Z",134570.116614065,0,"1500rr",5.45373351,270.44837646
"32",1032.2437792231,956.300905077911,"2014-05-18T21:23:07.193Z",136026.984926135,0,"1500rr",5.45373351,270.22837646
"33",1029.94571482233,956.305399764977,"2014-05-18T21:23:08.198Z",136636.0368177,0,"1500rr",5.45373351,270.24837646
"34",1027.64116418458,956.261742862433,"2014-05-18T21:23:09.202Z",135618.252427465,0,"1500rr",5.48654191,270.47837646
"35",1025.33829399864,956.282175255038,"2014-05-18T21:23:10.197Z",135197.37935954,0,"1500rr",5.48654191,270.43837646
"36",1023.05157772984,956.319091797134,"2014-05-18T21:23:11.202Z",133574.589934155,0,"1500rr",5.45373351,270.36837646
"37",1020.77340946753,956.318679547539,"2014-05-18T21:23:12.196Z",133568.51964952,0,"1500rr",5.42092511,270.40837646
"38",1018.47983357181,956.244193854976,"2014-05-18T21:23:13.201Z",131978.10507552,0,"1500rr",5.45373351,270.70837646
"39",1016.18130408188,956.280701666935,"2014-05-18T21:23:14.196Z",130792.376143755,0,"1500rr",5.45373351,270.64837646
"40",1013.88612139079,956.375865739337,"2014-05-18T21:23:15.200Z",132568.94611319,0,"1500rr",5.45373351,270.37837646
"41",1011.58782337929,956.428057081892,"2014-05-18T21:23:16.196Z",131377.146896795,0,"1500rr",5.48654191,270.24837646
"42",1009.28565278037,956.410379602046,"2014-05-18T21:23:17.202Z",131377.146896795,0,"1500rr",5.48654191,270.34837646
"43",1006.97260539887,956.36507783112,"2014-05-18T21:23:18.198Z",133372.24711304,0,"1500rr",5.48654191,270.51837646
