"","Longitude","Latitude","IsoTime","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"1",2178.63258861828,799.338256979365,"2014-05-20T05:28:31.000Z",80872.378745245,0,"1.8821rr",2.52934654,273.79681396
"2",2177.91974606547,799.227972808075,"2014-05-20T05:28:31.389Z",80872.378745245,0,"1.8821rr",1.67632816,274.31681396
"3",2176.06381378549,799.085950660475,"2014-05-20T05:28:32.395Z",111889.509794725,0,"1.8821rr",4.36661688,275.21681396
"4",2173.91276040733,798.483048108244,"2014-05-20T05:28:33.399Z",128218.57545911,0,"1.8821rr",5.02278486,278.02681396
"5",2171.84881650004,798.443066541306,"2014-05-20T05:28:34.393Z",129924.325441155,0,"1.8821rr",4.85874286,278.98681396
"6",2169.71170955688,798.160153793187,"2014-05-20T05:28:35.398Z",128283.32516187,0,"1.8821rr",4.89155126,280.93681396
"7",2167.65189224964,798.176404457058,"2014-05-20T05:28:36.394Z",137346.26011983,0,"1.8821rr",4.82593446,281.95681396
"8",2165.07179256459,798.157828850133,"2014-05-20T05:28:37.398Z",137089.284737015,0,"1.8821rr",5.97422843,283.54681396
"9",2162.45006311149,798.262814745337,"2014-05-20T05:28:38.392Z",139867.45167099,0,"1.8821rr",6.13827042,284.91681396
"10",2159.87423771106,798.381526115582,"2014-05-20T05:28:39.387Z",130063.941987725,0,"1.8821rr",6.00703682,286.39681396
"11",2157.25310950247,798.4779573992,"2014-05-20T05:28:40.392Z",134410.265785385,0,"1.8821rr",6.07265362,288.15681396
"12",2154.71417033789,798.775258270655,"2014-05-20T05:28:41.396Z",138117.1862683,0,"1.8821rr",6.03984522,289.34681396
"13",2152.17661674381,799.179358509349,"2014-05-20T05:28:42.400Z",139553.82029825,0,"1.8821rr",6.17107882,290.31681396
"14",2149.57000625298,799.539485298163,"2014-05-20T05:28:43.394Z",138420.70049998,0,"1.8821rr",6.20388722,291.64681396
"15",2146.99454147792,799.938543835813,"2014-05-20T05:28:44.399Z",137182.362434725,0,"1.8821rr",6.17107882,292.97681396
"16",2144.32237156423,800.532841917531,"2014-05-20T05:28:45.393Z",139371.71175924,0,"1.8821rr",6.59758801,293.92681396
"17",2141.57343131933,801.100759960496,"2014-05-20T05:28:46.398Z",138127.303409355,0,"1.8821rr",6.7288216,295.14681396
"18",2138.54683248182,802.040300082702,"2014-05-20T05:28:47.392Z",135589.92443251,0,"1.8821rr",7.81149877,295.67681396
"19",2135.51227713394,803.061732251557,"2014-05-20T05:28:48.387Z",133064.686024935,0,"1.8821rr",7.94273236,295.91681396
"20",2132.47266422025,803.997566220495,"2014-05-20T05:28:49.392Z",131259.788060545,0,"1.8821rr",7.84430717,296.54681396
"21",2129.56752681864,805.119924615881,"2014-05-20T05:28:50.396Z",137091.30816522,0,"1.8821rr",7.84430717,296.47681396
"22",2126.81913577243,806.488941912724,"2014-05-20T05:28:51.391Z",139549.77344183,0,"1.8821rr",7.87711557,295.30681396
"23",2124.07375495938,807.905211384595,"2014-05-20T05:28:52.394Z",138906.32327067,0,"1.8821rr",7.90992396,293.72681396
"24",2121.21535168355,809.189856326615,"2014-05-20T05:28:53.399Z",138046.36628091,0,"1.8821rr",7.94273236,292.42681396
"25",2118.21848033641,810.227618385826,"2014-05-20T05:28:54.393Z",137038.69903173,0,"1.8821rr",7.87711557,291.90681396
"26",2115.05229975856,810.888867551315,"2014-05-20T05:28:55.398Z",138323.57594584,0,"1.8821rr",7.77869037,292.89681396
"27",2111.92592950235,811.665879771871,"2014-05-20T05:28:56.393Z",139689.389988405,0,"1.8821rr",7.81149877,293.52681396
"28",2108.91742866304,812.638790389017,"2014-05-20T05:28:57.387Z",138301.31823552,0,"1.8821rr",7.81149877,293.46681396
"29",2105.9534572912,813.673313813249,"2014-05-20T05:28:58.391Z",137287.58070171,0,"1.8821rr",7.81149877,293.10681396
"30",2102.98553370048,814.740133685316,"2014-05-20T05:28:59.395Z",137831.88289052,0,"1.8821rr",7.87711557,292.55681396
"31",2099.89512811118,815.557330668937,"2014-05-20T05:29:00.391Z",137269.36984781,0,"1.8821rr",7.81149877,292.92681396
"32",2096.80326369296,816.385578582772,"2014-05-20T05:29:01.394Z",136814.098500285,0,"1.8821rr",7.81149877,293.26681396
"33",2093.90124287434,817.496426189562,"2014-05-20T05:29:02.399Z",137670.008633625,0,"1.8821rr",7.77869037,292.52681396
"34",2091.07657606066,818.758535260339,"2014-05-20T05:29:03.393Z",136848.496779875,0,"1.8821rr",7.81149877,290.99681396
"35",2088.09937728418,819.756211112272,"2014-05-20T05:29:04.398Z",137831.88289052,0,"1.8821rr",7.77869037,290.26681396
"36",2084.82487081209,820.169006967213,"2014-05-20T05:29:05.391Z",134013.673855985,0,"1.8821rr",7.77869037,291.89681396
"37",2081.60105432332,820.778184357774,"2014-05-20T05:29:06.387Z",132906.858624465,0,"1.8821rr",7.84430717,292.96681396
"38",2078.43126165322,821.442628573225,"2014-05-20T05:29:07.390Z",132350.41586638,0,"1.8821rr",7.77869037,294.00681396
"39",2075.15126027567,822.034910455853,"2014-05-20T05:29:08.395Z",132492.055841165,0,"1.8821rr",7.90992396,295.59681396
"40",2072.01001255566,822.876035321329,"2014-05-20T05:29:09.389Z",136599.6151099,0,"1.8821rr",7.90992396,296.38681396
"41",2068.93954609635,823.840349836581,"2014-05-20T05:29:10.393Z",134147.22011793,0,"1.8821rr",7.94273236,296.80681396
"42",2065.88472105731,824.840153573423,"2014-05-20T05:29:11.397Z",133584.707075215,0,"1.8821rr",7.94273236,297.16681396
