"","Longitude","Latitude","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"48",1363.09178830311,1170.47743445599,118089.293833845,0,"1.8 extend rr",10.18788971,180.24330566
"49",1363.09730751496,1167.3974596176,121168.95157129,0,"1.8 extend rr",10.15508131,180.41330566
"50",1363.06936172341,1164.36702784576,120922.09332952,0,"1.8 extend rr",9.99103932,180.32330566
"51",1363.0675961957,1161.28694225516,123981.516784855,0,"1.8 extend rr",10.15508131,180.24330566
"52",1363.09499399925,1158.25905400241,124879.91891063,0,"1.8 extend rr",9.99103932,180.15330566
"53",1363.03888365862,1155.22032806993,124252.656165155,0,"1.8 extend rr",10.02384772,179.88330566
"54",1363.0946681486,1152.14212253883,121595.894923855,0,"1.8 extend rr",10.15508131,179.92330566
"55",1363.13046259667,1149.16477280012,123777.150535525,0,"1.8 extend rr",9.82699732,179.78330566
"56",1363.16514947875,1146.24957334442,125029.652598255,0,"1.8 extend rr",9.59733853,179.76330566
"57",1363.2175116877,1143.2189204351,122822.09241984,0,"1.8 extend rr",9.99103932,179.71330566
"58",1363.25385315676,1140.24599430955,123285.457480205,0,"1.8 extend rr",9.79418892,179.79330566
"59",1363.25893025867,1137.2834634717,120889.718478145,0,"1.8 extend rr",9.76138052,179.97330566
"60",1363.33371180887,1134.29981040843,121778.003462865,0,"1.8 extend rr",9.82699732,180.14330566
"61",1363.34188534275,1131.30797379293,121705.160047255,0,"1.8 extend rr",9.85980572,180.18330566
"62",1363.33724721113,1128.33261466243,120962.561893745,0,"1.8 extend rr",9.79418892,180.12330566
"63",1363.32818752808,1125.35626031701,121741.58175506,0,"1.8 extend rr",9.82699732,180.18330566
"64",1363.37922124715,1122.37050603633,121968.20571471,0,"1.8 extend rr",9.85980572,180.25330566
"65",1363.41401666972,1119.37778473026,120922.093329525,0,"1.8 extend rr",9.85980572,180.31330566
"66",1363.41919675967,1116.39059312393,120446.58769989,0,"1.8 extend rr",9.85980572,180.80330566
"67",1363.53478508595,1113.46334324279,120045.948914075,0,"1.8 extend rr",9.66295533,183.70330566
"68",1363.37002379358,1110.77486747634,125444.455381555,0,"1.8 extend rr",8.87555375,190.69330566
"69",1347.01346683595,1124.02611160421,0,0,"1.8 extend rr",9.53172173,2.38330566
"70",1347.07831268555,1126.87064546308,85068.96885527,0,"1.8 extend rr",9.40048814,2.47330566
"71",1347.07544248033,1129.72303104968,99342.231457075,0,"1.8 extend rr",9.40048814,2.55330566
"72",1347.048153481,1132.62031551009,108712.72750314,0,"1.8 extend rr",9.56453013,2.39330566
"73",1347.0628414093,1135.49161189467,113769.274602935,0,"1.8 extend rr",9.46610493,2.22330566
"74",1347.08437944899,1138.37042816523,118378.644068045,0,"1.8 extend rr",9.49891333,2.10330566
"75",1347.06383176782,1141.2824206179,121468.418946545,0,"1.8 extend rr",9.59733853,2.06330566
"76",1347.07995431837,1144.1602417199,122484.17990857,0,"1.8 extend rr",9.49891333,1.83330566
"77",1347.04846999592,1147.04071672704,119975.12892668,0,"1.8 extend rr",9.49891333,1.77330566
"78",1347.07607983346,1149.94386241778,119948.824359935,0,"1.8 extend rr",9.56453013,1.49330566
"79",1347.04923365362,1152.81338930256,121743.60518327,0,"1.8 extend rr",9.46610493,1.37330566
"80",1347.07739702063,1155.69452798694,121243.818415105,0,"1.8 extend rr",9.49891333,1.14330566
"81",1347.05430405241,1158.59955357139,121013.147599025,0,"1.8 extend rr",9.56453013,0.91330566
"82",1346.99906371692,1161.47051821478,120349.463145755,0,"1.8 extend rr",9.46610493,0.61330566
"83",1346.9363083085,1164.311734859,121434.02066696,0,"1.8 extend rr",9.36767974,0.17330566
"84",1346.85699113591,1167.21344267641,120019.64434733,0,"1.8 extend rr",9.56453013,0.07330566
"85",1346.76254561735,1170.09480223975,119194.08563716,0,"1.8 extend rr",9.49891333,0.20330566
"86",1346.71748283991,1172.98390280613,121203.34985088,0,"1.8 extend rr",9.53172173,0.51330566
"87",1346.6693193135,1175.84878490333,121858.940591305,0,"1.8 extend rr",9.43329653,0.50330566
"88",1346.63738302579,1178.74463182357,121587.801211005,0,"1.8 extend rr",9.53172173,0.02330566
"89",1346.75019393261,1181.59248351626,121782.05031928,0,"1.8 extend rr",9.40048814,356.4644165
"90",1346.48134675442,1184.25143750811,123522.198580915,0,"1.8 extend rr",8.77712856,348.3844165
"91",1345.6368449981,1186.74157985597,126081.83526808,0,"1.8 extend rr",8.48185296,334.5244165
"92",1328.79518310877,1171.81167319262,0,0,"1.8 extend rr",9.53172173,177.2344165
"93",1329.07862091312,1166.13222623726,91494.136387815,0,"1.8 extend rr",18.73535947,178.0044165
"94",1329.18090565829,1163.23781726029,106539.56560431,0,"1.8 extend rr",9.53172173,178.2944165
"95",1329.23910906012,1160.3844363409,110452.87576477,0,"1.8 extend rr",9.40048814,178.8044165
"96",1329.26516171173,1157.51347215561,116231.78673596,0,"1.8 extend rr",9.46610493,179.5244165
"97",1329.22958650941,1154.65622069974,116869.16662249,0,"1.8 extend rr",9.43329653,179.7344165
"98",1329.2177770012,1151.81411947574,118095.36411848,0,"1.8 extend rr",9.36767974,179.3044165
"99",1329.27545438937,1148.94238080677,116347.122144,0,"1.8 extend rr",9.46610493,178.7244165
"100",1329.33345617296,1146.12471957915,117225.28998766,0,"1.8 extend rr",9.30206294,178.4344165
"101",1329.40846517122,1143.28217617527,115821.03080909,0,"1.8 extend rr",9.36767974,178.3344165
"102",1329.53693621304,1140.4147505739,115940.413073545,0,"1.8 extend rr",9.46610493,178.3844165
"103",1329.61812480554,1137.59697881094,116640.519234625,0,"1.8 extend rr",9.30206294,178.5544165
"104",1329.68207438063,1134.77334597086,115940.41307355,0,"1.8 extend rr",9.30206294,178.9844165
"105",1329.73530655861,1131.91653694711,115470.977728555,0,"1.8 extend rr",9.43329653,179.5044165
"106",1329.75120380234,1129.06105499575,114948.93325006,0,"1.8 extend rr",9.40048814,179.9144165
"107",1329.7963461461,1126.19916000168,115244.353768895,0,"1.8 extend rr",9.43329653,181.5044165
"108",1329.66172895819,1123.45990959982,117595.577350315,0,"1.8 extend rr",9.03959575,184.3844165
"109",1184.30781481173,896.409759533171,0,0,"1.8 extend rr",7.3007506,179.4244165
"110",1184.42721845327,892.071740357375,88041.90050216,0,"1.8 extend rr",14.37184241,179.8544165
"111",1184.50541649188,889.857887701212,100952.88031319,0,"1.8 extend rr",7.333559,180.3544165
"112",1184.46708301249,887.655757079043,107873.00479549,0,"1.8 extend rr",7.2679422,180.4244165
"113",1184.49126909022,885.390702258304,109321.779394715,0,"1.8 extend rr",7.4647926,180.6744165
"114",1184.43238527196,883.070464219237,101329.237960475,0,"1.8 extend rr",7.66164299,180.8944165
"115",1184.3691935117,880.702452347833,101695.478466705,0,"1.8 extend rr",7.82568499,181.1044165
"116",1184.32876117691,878.379560098751,105958.8417077,0,"1.8 extend rr",7.66164299,181.1744165
"117",1184.23344110072,875.669610792896,106859.26726168,0,"1.8 extend rr",8.94117055,180.6644165
"118",1184.23136130764,872.781062451429,95544.25670465,0,"1.8 extend rr",9.53172173,179.8744165
"119",1184.34006806334,870.003433814243,101709.64246418,0,"1.8 extend rr",9.17082934,179.5444165
"120",1184.32560567105,867.277670782361,106569.91702748,0,"1.8 extend rr",8.97397895,179.1844165
"121",1184.41973233565,864.443421354464,110278.86093861,0,"1.8 extend rr",9.33487134,178.7944165
"122",1184.58919191043,861.602204978188,111041.69337423,0,"1.8 extend rr",9.36767974,178.6144165
"123",1184.79207399986,858.820374934755,111163.099066905,0,"1.8 extend rr",9.17082934,180.4544165
"124",1184.57882688922,856.075039979842,111041.693374235,0,"1.8 extend rr",9.07240415,182.4144165
"125",1200.94037186619,865.312530186436,0,0,"1.8 extend rr",9.36767974,0.8644165
"126",1201.03734729542,870.825321942422,80249.769448955,0,"1.8 extend rr",18.17761669,0.2844165
"127",1201.08186375201,873.690093482286,101592.28362793,0,"1.8 extend rr",9.43329653,0.2244165
"128",1201.05126628358,876.496364103574,107136.47692662,0,"1.8 extend rr",9.23644614,0.2944165
"129",1201.13235139355,879.268131365844,110169.59581521,0,"1.8 extend rr",9.13802094,0.4144165
"130",1201.21575918228,882.010039881441,113732.85289513,0,"1.8 extend rr",9.03959575,0.6544165
"131",1201.28856076895,884.826263292302,116535.30096764,0,"1.8 extend rr",9.26925454,0.8344165
"132",1201.37328165389,887.627889500044,114477.47447685,0,"1.8 extend rr",9.23644614,0.5544165
"133",1201.46651613179,890.387381588777,111666.932691495,0,"1.8 extend rr",9.10521254,0.5944165
"134",1201.5486926857,893.155831586905,110329.44664389,0,"1.8 extend rr",9.13802094,0.1644165
"135",1201.48529491328,895.951043219684,113186.527278105,0,"1.8 extend rr",9.23644614,0.5744165
"136",1201.44537237276,898.713628624373,112974.06731593,0,"1.8 extend rr",9.10521254,3.3344165
"137",1201.69531632985,901.455406279059,109619.22334176,0,"1.8 extend rr",9.07240415,10.9044165
"138",1218.14123001995,876.803909797931,129997.16885676,0,"1.8 extend rr",9.20363774,182.6444165
"139",1217.86274100358,871.226424937622,88880.7656507,0,"1.8 extend rr",18.40727548,182.7944165
"140",1217.81205504198,868.479317658847,98312.306497575,0,"1.8 extend rr",9.07240415,182.0444165
"141",1217.74766791886,865.683330975845,105748.405173735,0,"1.8 extend rr",9.23644614,181.4344165
"142",1217.7334278994,862.915102047621,110839.350553115,0,"1.8 extend rr",9.13802094,181.0144165
"143",1217.78811617006,860.13238627954,113115.707290715,0,"1.8 extend rr",9.17082934,180.7044165
"144",1217.86566661717,857.367807036338,114764.80128284,0,"1.8 extend rr",9.10521254,180.5744165
"145",1217.88400762927,854.528802335026,111515.175575655,0,"1.8 extend rr",9.36767974,180.4244165
"146",1217.86547488408,851.69433127147,112205.164595675,0,"1.8 extend rr",9.33487134,179.3644165
"147",1244.04567681162,710.581249392374,0,0,"1.8 extend rr",10.97529128,178.0444165
"148",1244.43495360437,704.120833009729,69122.787286835,0,"1.8 extend rr",21.32722299,178.3044165
"149",1244.56661199114,700.986449075243,96329.3468506,0,"1.8 extend rr",10.3519317,179.0244165
"150",1244.58880025491,697.967518702024,106822.84555388,0,"1.8 extend rr",9.95823092,179.6644165
"151",1244.62457660139,695.008526910913,112520.819396625,0,"1.8 extend rr",9.76138052,180.2744165
"152",1244.58193059613,692.008728130551,112565.334817265,0,"1.8 extend rr",9.89261412,180.5244165
"153",1244.53895536355,688.889384114175,111298.66875706,0,"1.8 extend rr",10.28631491,180.6844165
"154",1244.53454178209,685.70302374752,109076.94458116,0,"1.8 extend rr",10.5159737,180.4744165
"155",1244.51951812898,682.58943017783,109301.5451126,0,"1.8 extend rr",10.25350651,180.4844165
"156",1244.49122791425,679.566408182511,111209.637915765,0,"1.8 extend rr",9.95823092,180.9344165
"157",1244.35800464944,676.449497010796,110995.15452538,0,"1.8 extend rr",10.28631491,180.9744165
"158",1244.08977312633,673.351384627602,111322.94989559,0,"1.8 extend rr",10.25350651,177.2044165
"159",1244.25360257051,670.368743318963,112700.904507415,0,"1.8 extend rr",9.85980572,167.6644165
"160",1259.32999249504,684.222142668185,129997.16885676,0,"1.8 extend rr",9.85980572,353.0244165
"161",1258.88034117525,690.181600760114,89927.721705985,0,"1.8 extend rr",19.68680304,359.9844165
"162",1259.04590574286,693.235804875874,101984.828700905,0,"1.8 extend rr",10.08946451,3.57241011
"163",1259.45306073343,696.238249975527,105414.539518885,0,"1.8 extend rr",9.95823092,7.21241011
"164",1259.97369435527,699.145912299128,109261.07654838,0,"1.8 extend rr",9.66295533,12.16241011
"165",1260.94664129848,701.957559392237,114439.029340835,0,"1.8 extend rr",9.56453013,20.08241011
"166",1262.41772355876,704.419377367426,114530.08361034,0,"1.8 extend rr",8.87555375,30.56241011
"167",1264.58850531782,706.66450494607,116695.151796325,0,"1.8 extend rr",9.03959575,42.81241011
"168",1267.40611550805,708.503099625192,113291.74554509,0,"1.8 extend rr",9.07240415,53.72241011
"169",1719.56270060047,795.303111250651,0,0,"1.8 extend rr",7.69445139,195.64241011
"170",1718.25663152585,790.824820699127,100090.599438025,0,"1.8 extend rr",15.12643559,178.17241011
"171",1718.33981167657,788.498291652471,94457.675755235,0,"1.8 extend rr",7.69445139,169.02241011
"172",1718.96613130316,786.233491490249,111242.012767145,0,"1.8 extend rr",7.66164299,160.63241011
"173",1720.02988462584,784.030639457017,118763.095428175,0,"1.8 extend rr",7.72725979,152.41241011
"174",1721.53038045294,781.983942003507,123123.58322331,0,"1.8 extend rr",7.62883459,145.61241011
"175",1723.38245233597,780.029691732472,125646.798202675,0,"1.8 extend rr",7.82568499,140.27241011
"176",1725.50027589614,778.214220634763,121425.926954115,0,"1.8 extend rr",7.82568499,136.21241011
"177",1727.77791470003,776.479021785365,124019.96192087,0,"1.8 extend rr",7.89130178,133.61241011
"178",1730.17881679871,774.766925673991,123463.51916279,0,"1.8 extend rr",8.02253538,131.92241011
"179",1732.76539746304,773.072291708821,121069.80358894,0,"1.8 extend rr",8.31781097,131.11241011
"180",1735.39493363202,771.382622021438,122662.24159116,0,"1.8 extend rr",8.38342777,131.26241011
"181",1738.00632157848,769.717479192044,121883.221729845,0,"1.8 extend rr",8.31781097,133.30241011
"182",1740.33366944665,767.999899176518,121395.575530945,0,"1.8 extend rr",7.92411018,137.02241011
"183",1742.62506088489,766.12548223408,124404.413281,0,"1.8 extend rr",8.25219417,143.36241011
"184",1744.4863796206,764.037302622159,123077.04437445,0,"1.8 extend rr",8.21938577,150.54241011
"185",1746.02732865325,761.792432268363,120545.73568224,0,"1.8 extend rr",8.25219417,158.05241011
"186",1747.01645869339,759.436341309082,124404.413280995,0,"1.8 extend rr",8.12096058,162.20241011
"187",1748.01646512513,756.988476404275,128817.510209625,0,"1.8 extend rr",8.41623617,164.11241011
"188",1749.01097753907,754.522038713142,126000.898139635,0,"1.8 extend rr",8.48185296,164.76241011
"189",1749.83615079596,752.088999532047,125436.36166871,0,"1.8 extend rr",8.25219417,165.17241011
"190",1750.70084119681,749.506220257401,128949.03304335,0,"1.8 extend rr",8.77712856,166.84241011
"191",1751.40655756231,746.968670608452,125590.14221276,0,"1.8 extend rr",8.54746976,169.05241011
"192",1751.99063130717,744.475798250289,125391.846248065,0,"1.8 extend rr",8.35061937,172.05241011
"193",1752.35837699413,741.969214712251,127730.92926021,0,"1.8 extend rr",8.31781097,176.49241011
"194",1752.38597996842,739.424263934202,128864.04905848,0,"1.8 extend rr",8.38342777,181.63241011
"195",1752.09421567479,736.828673172999,127623.68756502,0,"1.8 extend rr",8.58027816,187.19241011
"196",1751.42400587909,734.306520029461,127427.41502853,0,"1.8 extend rr",8.48185296,192.33241011
"197",1750.45988612861,731.875047323516,126306.435799525,0,"1.8 extend rr",8.35061937,195.81241011
"198",1749.37583597883,729.362508203561,130187.37110861,0,"1.8 extend rr",8.67870336,197.77241011
"199",1748.2685005218,726.846535701993,129552.01465029,0,"1.8 extend rr",8.71151176,198.73241011
"200",1747.09111659831,724.365955251955,126433.91177683,0,"1.8 extend rr",8.64589496,200.27241011
"201",1745.75895594683,721.975951158497,128155.84918456,0,"1.8 extend rr",8.48185296,202.44241011
"202",1744.38611553811,719.600335480657,129165.53986195,0,"1.8 extend rr",8.48185296,205.96241011
"203",1742.78106560602,717.400452110069,129926.348869365,0,"1.8 extend rr",8.18657737,210.06241011
"204",1740.88745240936,715.185880657892,129667.35005833,0,"1.8 extend rr",8.58027816,215.67241011
"205",1738.64995102764,713.166292897565,128208.458318055,0,"1.8 extend rr",8.51466136,222.13241011
"206",1736.08447090677,711.261076691918,127131.994509695,0,"1.8 extend rr",8.77712856,229.69241011
"207",1733.29597781503,709.715392104138,125681.196482265,0,"1.8 extend rr",8.38342777,237.29241011
"208",1730.1565443298,708.349659822011,129843.388312705,0,"1.8 extend rr",8.71151176,245.97241011
"209",1726.92578236813,707.43602513482,128855.95534564,0,"1.8 extend rr",8.25219417,255.06241011
"210",1723.53509738361,706.937895526166,129094.71987456,0,"1.8 extend rr",8.25219417,265.41241011
"211",1720.04017696753,706.893175493308,129833.271171645,0,"1.8 extend rr",8.31781097,275.70241011
"212",1716.46344572318,707.266473769704,127991.951499455,0,"1.8 extend rr",8.61308656,286.08241011
"213",1713.09001563167,708.060216436873,126903.34712183,0,"1.8 extend rr",8.44904457,296.49241011
"214",1710.07387311558,709.303592503584,125754.039897865,0,"1.8 extend rr",8.28500257,306.89241011
"215",1707.35272151337,710.881371608701,124531.889258305,0,"1.8 extend rr",8.31781097,317.88241011
"216",1705.11786966259,712.817866851133,126577.575179825,0,"1.8 extend rr",8.31781097,328.62241011
"217",1703.3605766415,715.114955284801,129135.18843878,0,"1.8 extend rr",8.67870336,338.90241011
"218",1702.22264116037,717.594146160558,127813.88981687,0,"1.8 extend rr",8.61308656,347.44241011
"219",1701.48456576881,720.196066380321,126350.951220175,0,"1.8 extend rr",8.77712856,354.59241011
"220",1701.24274950686,722.892083050582,126844.667703705,0,"1.8 extend rr",8.90836215,358.95241011
"221",1701.18107737145,725.591523706193,127113.783655795,0,"1.8 extend rr",8.90836215,2.21907473
"222",1701.44612138322,728.269952969537,125474.806804725,0,"1.8 extend rr",8.84274535,3.69907473
"223",1701.63436042549,730.934892372784,129661.2797737,0,"1.8 extend rr",8.80993695,3.88907473
"224",1701.77882800372,733.591207752982,128819.533637835,0,"1.8 extend rr",8.77712856,2.95907473
"225",1701.84674052149,736.30768261232,129189.82100049,0,"1.8 extend rr",8.97397895,1.94907473
"226",1701.92229007466,739.015420160705,131636.14570783,0,"1.8 extend rr",8.94117055,1.55907473
"227",1702.00549036146,741.704688240006,128416.87142381,0,"1.8 extend rr",8.87555375,2.35907473
"228",1702.17079458858,744.453450304498,126597.80946194,0,"1.8 extend rr",9.07240415,4.30907473
"229",1702.46293555106,747.091289529478,126375.232358705,0,"1.8 extend rr",8.74432016,7.16907473
"230",1702.94301358055,749.712532594308,127690.460695985,0,"1.8 extend rr",8.71151176,11.49907473
"231",1703.71331070017,752.328898088156,128665.753093785,0,"1.8 extend rr",8.80993695,16.96907473
"232",1704.87443886605,754.825265677623,128186.20060773,0,"1.8 extend rr",8.67870336,22.68907473
"233",1706.36664074153,757.266104164463,128220.59888732,0,"1.8 extend rr",8.80993695,28.98907473
"234",1708.225791443,759.526349040123,129774.591753525,0,"1.8 extend rr",8.67870336,34.68907473
"235",1710.44998492034,761.641630917323,128062.77148685,0,"1.8 extend rr",8.74432016,38.17907473
"236",1712.92044623857,763.66715676278,128186.20060773,0,"1.8 extend rr",8.90836215,37.85907473
"237",1715.12890764078,765.650373702086,129875.763164085,0,"1.8 extend rr",8.41623617,33.13907473
"238",1716.89762106982,767.735248747156,131116.12465755,0,"1.8 extend rr",8.05534378,24.31907473
"239",1718.21731522464,770.000817127313,132376.720433125,0,"1.8 extend rr",8.12096058,12.46907473
"240",1718.90189396126,772.384784441096,127022.72938629,0,"1.8 extend rr",8.02253538,359.35092163
"241",1718.65715636662,774.848991799106,124471.18641197,0,"1.8 extend rr",8.15376897,347.83092163
"242",1717.71975338631,777.395010388768,125701.43076438,0,"1.8 extend rr",8.71151176,338.91092163
"243",1716.2252616837,779.849140431976,124813.14577966,0,"1.8 extend rr",8.84274535,334.25092163
"244",1714.57862590377,782.228313322822,124687.69323057,0,"1.8 extend rr",8.77712856,333.07092163
"245",1712.88477947023,784.621553242218,124098.87562111,0,"1.8 extend rr",8.87555375,335.03092163
"246",1711.37125340691,787.092434940441,125175.339429465,0,"1.8 extend rr",8.94117055,338.71092163
"247",1710.11466978672,789.686285365777,128712.291942645,0,"1.8 extend rr",9.07240415,342.22092163
"248",1709.02175386118,792.349684115917,104746.80820919,0,"1.8 extend rr",9.17082934,343.82092163
"249",1633.07211513036,880.327414592063,129997.16885676,0,"1.8 extend rr",9.10521254,305.97092163
"250",1632.646835317,884.311855471241,93224.646272535,0,"1.8 extend rr",8.69598939,305.04092163
"251",1629.52626785598,885.90652237896,104945.10417389,0,"1.8 extend rr",9.10521254,304.60092163
"252",1626.38394474057,887.469456640172,116171.083889625,0,"1.8 extend rr",9.07240415,304.59092163
"253",1623.60881560835,888.865850038133,122773.53014277,0,"1.8 extend rr",8.05534378,304.87092163
"254",1620.95884246032,890.254168302346,133570.543077735,0,"1.8 extend rr",7.79287659,304.99092163
"255",1618.8865009545,891.29380736322,158529.530062885,0,"1.8 extend rr",6.02122304,305.36092163
"256",1616.95157586084,892.303252536985,160429.529153205,0,"1.8 extend rr",5.69313905,305.48092163
"257",1615.0320085125,893.404377575785,144596.203400565,0,"1.8 extend rr",5.92279785,305.80092163
"258",1612.90147820888,894.393391389089,133528.051085295,0,"1.8 extend rr",6.05403144,307.94092163
"259",1611.10510273009,895.429398334019,140913.56405618,0,"1.8 extend rr",5.46348026,309.64092163
"260",1609.24554195557,896.609168943265,128137.63833066,0,"1.8 extend rr",5.88998945,311.37092163
"261",1607.34446517135,897.740625182845,125711.547905435,0,"1.8 extend rr",5.88998945,314.17092163
"262",1605.70596533126,898.956013399497,126053.507273125,0,"1.8 extend rr",5.59471386,316.77092163
"263",1604.05190728457,900.249041513837,122714.850724645,0,"1.8 extend rr",5.79156425,320.20092163
"264",1602.48324963032,901.688377621711,122441.68791613,0,"1.8 extend rr",6.05403144,323.98092163
"265",1600.84556308563,903.406837064709,115042.010947775,0,"1.8 extend rr",6.87424142,328.20092163
"266",1599.28675012169,905.33076251229,112698.881079205,0,"1.8 extend rr",7.3663674,332.28092163
"267",1597.89903170146,907.324789841462,119461.178161035,0,"1.8 extend rr",7.3663674,335.43092163
"268",1596.631592281,909.423535490134,119552.232430545,0,"1.8 extend rr",7.56321779,337.68092163
"269",1595.47802674419,911.592719734736,117773.6390329,0,"1.8 extend rr",7.66164299,339.16092163
"270",1594.34655269176,913.75582055859,121656.59777019,0,"1.8 extend rr",7.62883459,340.55092163
"271",1593.31105376837,915.951097436207,124327.523008975,0,"1.8 extend rr",7.66164299,341.06092163
"272",1592.2573191929,918.14991113683,124291.10130117,0,"1.8 extend rr",7.69445139,341.19092163
"273",1591.2232425467,920.349608416945,125697.383907955,0,"1.8 extend rr",7.66164299,341.10092163
"274",1590.19877324816,922.498987626655,125408.033673755,0,"1.8 extend rr",7.497601,340.87092163
"275",1589.09929437837,924.772556001104,126879.065983295,0,"1.8 extend rr",7.92411018,340.51092163
"276",1587.99274341997,926.998018200129,126680.7700186,0,"1.8 extend rr",7.79287659,340.05092163
"277",1586.86432883652,929.168630967377,124003.77449518,0,"1.8 extend rr",7.66164299,339.97092163
"278",1585.75833638077,931.360144192375,124291.10130117,0,"1.8 extend rr",7.69445139,339.78092163
"279",1584.6335680995,933.52732896212,126826.456849805,0,"1.8 extend rr",7.62883459,339.74092163
"280",1583.48891796046,935.71110236432,125298.76855035,0,"1.8 extend rr",7.69445139,339.79092163
"281",1582.36492545747,937.880167724749,126071.718127025,0,"1.8 extend rr",7.62883459,339.86092163
"282",1581.27506428204,939.988519842591,126945.839114265,0,"1.8 extend rr",7.4319842,339.81092163
"283",1580.2040935117,942.094992135878,124578.42810716,0,"1.8 extend rr",7.3991758,339.79092163
