"","Longitude","Latitude","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",1152.97983778375,1416.75693348117,0,5,7,0.06458579,178.19529724,0,0
"2",1152.98613437343,1416.75184645265,0,5,7,0.06458579,178.19529724,0,0
"3",1152.98502970915,1416.75560643005,0,5,7,0.09739419,178.19529724,0,0
"4",1152.98790183753,1416.7510723391,0,5,7,0.06458579,178.19529724,0,0
"5",1152.98171571475,1416.74609589778,0,5,7,0.06458579,178.19529724,0,0
"6",1152.98215758077,1416.74233592039,0,5,7,0.09739419,178.19529724,0,0
"7",1152.98723902829,1416.7439947339,0,5,7,0.06458579,178.19529724,0,0
"8",1152.98315176716,1416.74111945646,0,5,7,0.0317774,178.19529724,0,0
"9",1152.98690762916,1416.74189355901,0,5,7,0.06458579,178.19529724,0,0
"10",1152.98514016506,1416.74465824846,0,5,7,0.06458579,178.19529724,0,0
"11",1152.98558203108,1416.74642764996,0,5,7,0.09739419,178.19529724,0,0
"12",1152.98867509169,1416.74311002215,0,5,7,0.0317774,178.19529724,0,0
"13",1153.00038454057,1416.60841435514,0,5,7,0.29424459,178.19529724,0,0
"14",1153.00369853654,1416.52624777977,0,5,7,0.29424459,178.19529724,0,0
"15",1156.16942543942,1416.38855763371,0,5,7,0.58952018,177.89529724,0,0
"16",1147.75959600006,1416.2688491392,0,5,7,0.58952018,177.89529724,0,0
"17",1152.97552959039,1415.73057022019,0,5,7,2.03308973,178.59529724,0,0
"18",1152.90317404644,1414.90912601886,0,5,7,2.72206611,180.08529724,0,0
"19",1152.79038778552,1413.94402851261,0,5,7,3.18138369,181.38529724,0,0
"20",1152.56393153319,1412.82410858668,0,5,7,3.73912648,183.55529724,0,0
"21",1152.43269736768,1411.87670493826,0,5,7,3.1485753,184.24529724,0,0
"22",1152.24744508491,1410.86073703209,0,5,7,3.37823409,185.18529724,0,0
"23",1152.08472797885,1409.80197166472,0,5,7,3.50946768,185.83529724,0,0
"24",1151.86059148901,1408.66690088605,0,5,7,3.77193488,186.57529724,0,0
"25",1151.65192030848,1407.56644396565,0,5,7,3.67350968,187.10529724,0,0
"26",1151.40182420419,1406.4221943841,0,5,7,3.83755167,187.69529724,0,0
"27",1151.14233843548,1405.29055178744,0,5,7,3.77193488,188.28529724,0,0
"28",1150.8781026074,1404.12728107458,44.81640635,5,7,3.90316847,188.65529724,2509.60288698,0
"29",1150.60613413564,1402.9943114378,49.4314602,5,7,3.80474327,189.28529724,2768.03397105,0
"30",1150.32565973153,1401.93344486176,45.41700028,5,7,3.57508448,189.79529724,2543.2345944,0
"31",1150.09058705953,1401.05073485147,29.63114621,5,7,2.9517249,190.14529724,1659.26757915,0
"32",1150.03546428742,1400.88208881798,78.11002893,5,7,0.68794537,190.28529724,4373.9596742,0
"33",1153.70405615028,1417.28764227069,16.26521957,5,7,3.0501501,174.27529724,910.81024387,0
"34",1158.32970289954,1416.60757670956,12.06601004,5,7,3.83755167,170.70529724,675.66536656,0
"35",1152.08750345948,1415.94895361668,12.06601004,5,7,3.83755167,170.70529724,675.66536656,0
"36",1159.71854225016,1415.61978016142,40.83460519,5,7,3.96878527,169.45529724,2286.63231639,0
"37",1159.92494381934,1414.49330495733,13.69427037,5,7,3.54227608,170.43529724,766.84373529,0
"38",1160.12193496791,1413.3694420972,11.98248657,5,7,3.54227608,171.28529724,670.98826838,0
"39",1159.29944748275,1412.01889111168,4.63820771,5,7,4.06721047,171.81529724,259.72763995,0
"40",1159.54273009221,1410.88735837224,4.50116738,5,7,3.77193488,171.85529724,252.05373617,0
"41",1159.80542237109,1409.64703634689,3.70523179,5,7,4.16563566,171.66529724,207.48340053,0
"42",1160.13079396139,1408.45396800838,3.39646247,5,7,4.16563566,170.82529724,190.19311715,0
"43",1159.40521647007,1407.22196847275,48.74111601,5,7,3.87036007,170.06529724,2729.3764812,0
"44",1159.73075211162,1406.17682692015,41.76663528,5,7,3.64070128,169.21529724,2338.82359221,0
"45",1160.05302766808,1405.11967770202,41.76663528,5,7,3.64070128,168.62529724,2338.82359221,0
"46",1159.3596080346,1403.9171833096,67.92598727,5,7,3.67350968,167.95529724,3803.67967086,0
"47",1159.71879993509,1402.88185963458,69.796049,5,7,3.57508448,167.23529724,3908.39829283,0
"48",1160.09830358828,1401.82807785199,95.34098099,5,7,3.64070128,166.76529724,5338.84844057,0
"49",1152.90614679892,1400.70047956434,95.34098099,5,7,3.64070128,166.76529724,5338.84844057,0
"50",1158.40617339944,1400.44902173291,80.90905107,5,7,3.57508448,166.48529724,4530.69767737,0
"51",1158.73668917996,1399.52716356283,57.73589949,5,7,3.1485753,166.22529724,3233.0611005,0
"52",1158.94038942383,1399.00784419969,102.66774692,5,7,1.77062254,165.97529724,5749.12839001,0
"53",1151.94017375083,1400.43993033852,0,5,7,0.72075377,254.67529724,0,0
"54",1151.94028421773,1400.44335855353,0,5,7,0.19478839,254.67529724,0,0
"55",1151.947022675,1400.44413266708,0,5,7,0.0317774,254.67529724,0,0
"56",1151.93498182542,1400.44070445207,0,5,7,0.06458579,254.67529724,0,0
"57",1151.91962700499,1400.43749741225,0,5,7,0.06458579,254.67529724,0,0
"58",1151.54279083173,1400.34402123237,0,5,7,1.04883776,254.24529724,0,0
"59",1150.31079460807,1400.91427041315,0,5,7,2.22994012,255.03529724,0,0
"60",1148.91988126022,1400.83412368762,0,5,7,2.82049131,257.90529724,0,21.63
"61",1147.64486115353,1400.70880425501,0,5,7,2.8532997,259.14529724,0,21.63
"62",1146.02111895126,1407.43472505146,0,5,7,2.8532997,259.14529724,0,21.63
"63",1145.84977655445,1400.64593771289,0,5,7,3.83755167,261.67529724,0,21.63
"64",1144.90816675019,1405.91233062462,0,5,7,3.83755167,261.67529724,0,21.63
"65",1143.68133973972,1403.61394538523,45.07548869,5,7,3.87036007,263.86529724,2737.64731902,21.63
"66",1141.80948593005,1403.64081820073,68.17357214,5,7,4.46091125,266.57529724,4140.50301876,21.63
"67",1139.83865387172,1403.68162500901,80.22992879,5,7,4.69057005,268.63529724,4872.74250061,21.63
"68",1137.90582185829,1403.70849778051,101.23176932,5,7,4.59214485,269.42529724,6148.28346701,21.63
"69",1135.86694198626,1403.75903629546,110.95840057,5,7,4.85461204,270.14529724,6739.02772152,21.63
"70",1133.71052563852,1403.80050663953,129.36932692,5,7,5.11707923,270.52529724,7857.21023343,21.63
"71",1131.52350991745,1403.8152147883,125.10888309,5,7,5.21550443,270.49529724,7598.45335752,21.63
"72",1129.27352832625,1403.83954405732,127.26270723,5,7,5.34673802,270.56529724,7729.26527032,21.63
"73",1126.98156938732,1403.85104516627,131.06042823,5,7,5.44516322,270.41529724,7959.91880312,21.63
"74",1124.63040033037,1403.85734866971,134.11969143,5,7,5.57639682,270.03529724,8145.72230628,21.63
"75",1122.3186681321,1403.89262609754,138.10771468,5,7,5.51078002,270.58529724,8387.93379381,21.63
"76",1120.15794361298,1403.94250108693,148.80943725,5,7,5.14988763,271.02529724,9037.89994946,21.63
"77",1118.00981213195,1403.96329155296,153.08304316,5,7,5.11707923,271.07529724,8920.68614082,18.32
"78",1115.90067553367,1404.03041820617,159.8068167,5,7,5.01865404,271.74529724,9312.50402098,18.32
"79",1113.7482358373,1404.07819204268,166.28726076,5,7,5.11707923,271.73529724,9690.14223852,18.32
"80",1111.58408652565,1404.10207897154,180.26800593,5,7,5.14988763,271.26529724,10504.84932228,18.32
"81",1109.45385055035,1404.12740352851,180.84429991,5,7,5.05146243,271.14529724,10538.43199501,18.32
"82",1107.36183599485,1404.14365991459,194.57255145,5,7,4.98584564,271.05529724,11338.42538861,18.32
"83",1105.30351373201,1404.14918928248,203.74544869,5,7,4.88742044,270.99529724,11872.96230129,18.32
"84",1103.25071480469,1404.17606206577,207.71542817,5,7,4.88742044,270.99529724,12104.30693782,18.32
"85",1101.14500252329,1404.21056539183,181.36424941,5,7,5.01865404,271.20529724,10568.73127697,18.32
"86",1099.00526648574,1404.24009227735,185.33688715,5,7,5.08427083,271.26529724,10800.23081914,18.32
"87",1096.83128585401,1404.27990380712,168.42976388,5,7,5.18269603,271.34529724,9814.99341374,18.32
"88",1094.67288119942,1404.34503988365,156.68816354,5,7,5.14988763,272.00529724,9349.39481947,20.23
"89",1092.4711735221,1404.41659005082,180.42281632,5,7,5.24831283,272.21529724,10765.61308856,20.23
"90",1090.29586733782,1404.4825002401,166.05288925,5,7,5.18269603,272.42529724,9908.17677237,20.23
"91",1088.10631092988,1404.55869508542,169.9785199,5,7,5.21550443,272.53529724,10142.41444595,20.23
"92",1085.89742279896,1404.60281953173,163.80019366,5,7,5.24831283,272.37529724,9773.76112796,20.23
"93",1083.6609181851,1404.68343788079,152.97888056,5,7,5.31392963,272.60529724,9128.06635241,20.23
"94",1081.43744812215,1404.67647088557,126.53761594,5,7,5.28112123,271.48529724,7550.34780051,20.23
"95",1079.22624028211,1404.72656706115,112.58652076,5,7,5.24831283,271.56529724,6717.90268086,20.23
"96",1076.98620055325,1404.73839993249,88.47805352,5,7,5.31392963,271.28529724,5279.37935162,20.23
"97",1074.77664964449,1404.77013856911,44.57406761,5,7,5.24831283,271.18529724,2659.68116126,20.23
"98",1072.4632600958,1404.77456208385,29.17993906,5,7,5.51078002,270.74529724,1741.13197169,20.23
"99",1070.08734633266,1404.72678825834,18.82601768,5,7,5.64201362,269.76529724,1123.32589919,20.23
"100",1067.62979658004,1404.44954519536,9.90355909,5,7,5.93728921,265.34529724,590.93349467,20.23
"101",1064.96147513849,1403.67642712692,9.33913383,5,7,6.85592438,256.35529724,557.25491601,20.23
"102",1062.43002252513,1402.75357330351,6.76314656,5,7,6.75749918,249.58529724,403.54884505,20.23
"103",1059.92718220586,1401.90392867058,4.97091289,5,7,6.59345719,246.94529724,296.6084113,20.23
"104",1057.43395322105,1401.10913566796,7.85000594,5,7,6.49503199,246.52529724,468.40044072,20.23
"105",1065.86752566705,1413.76795715328,0,5,7,2.65644931,86.01812452,0,21.11
"106",1069.04564618236,1413.77956884943,0,5,7,7.57667815,87.70812452,0,21.11
"107",1067.62602800404,1417.53944756817,78.38569586,5,7,1.21287976,87.75812452,4691.29493623,20.47
"108",1068.519882214,1417.53714236993,41.56669518,5,7,2.03308973,88.23812452,2487.71953202,20.47
"109",1069.66998630952,1417.54750163973,28.28213106,5,7,2.68925771,88.47812452,1692.65344627,20.47
"110",1071.264475791,1413.76983714198,3.13703547,5,7,3.67350968,88.94812452,187.74801249,20.47
"111",1072.94831649629,1413.77868414946,51.05935593,5,7,4.00159367,89.27812452,3055.84450441,20.47
"112",1074.70042539806,1413.76685128834,54.82662957,5,7,4.16563566,89.84812452,3281.3115565,20.47
"113",1076.42999926599,1413.76895245301,68.09725479,5,7,4.10001886,90.08812452,4075.54341473,20.47
"114",1078.14046252998,1413.76895245301,86.26848067,5,7,4.06721047,90.01812452,5163.0706608,20.47
"115",1079.79293083853,1413.75911015757,91.04733149,5,7,3.93597687,90.07812452,5449.0794591,20.47
"116",1081.37061316338,1413.73489148754,80.82081933,5,7,3.73912648,90.58812452,4837.0343125,20.47
