"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"37",576.126185092588,780.442784616652,25438.5394712067,24667,100.357311231669
"38",579.713316244339,779.840761869948,25385.9303377167,24667,102.995396144118
"39",582.982890593421,779.15853590309,24634.56399529,24000,110.552399569257
"40",586.203076241995,778.649726582045,24534.7415368733,24000,120.024646555275
"41",589.912817372062,778.411906301586,24530.6946804467,24000,130.75372979725
"42",593.369082798222,778.404985666069,24324.3050029067,24000,139.880319346434
"43",596.443653093498,778.46275590653,24327.0029071867,24000,145.795682139163
"44",600.003890827847,778.453129012336,24424.1274613233,24000,149.085895887504
"45",603.544734356884,778.922497819657,24418.73165276,24000,145.871886481772
"46",607.240103425128,779.749929363476,24148.9412246033,24000,136.412962708299
"47",610.98774487165,780.514849796786,24023.4886755067,24667,125.172176766253
"48",614.710640958103,780.584096619216,24233.9252094733,24667,115.830099869475
"49",618.192644048034,780.997443098296,24540.1373454367,24667,108.007412262052
"50",621.938905758637,781.272859229717,24710.1053151767,24667,101.901453222136
"51",625.690170663401,781.111852507491,24331.04976361,26000,97.8374616181391
"52",629.641976055039,780.956126950605,24530.6946804467,26000,96.7511388582581
"53",633.447393855258,780.801630195847,24939.42717911,26000,98.5578128317159
"54",637.135492842717,780.788437501853,25362.9981513233,26000,103.35209731363
"55",640.824933171375,780.549210873286,25690.7935215367,26000,111.19933201195
"56",644.45683355063,780.355636286539,25796.01178852,26000,122.223794152687
"57",648.074980307523,780.412222410945,25899.88110336,26000,136.388307203108
"58",651.73318945515,780.438511823161,25980.8182318067,26000,153.233382498668
"59",655.282229557,780.242112807049,26014.54203533,26000,169.951453780027
"60",658.726179605574,780.32050766161,26092.7812594933,26000,185.526335996649
"61",661.888167045165,780.251564284704,26265.44713352,26000,198.434090558291
"62",665.410338240822,780.200613961855,26528.4928009733,26000,210.631536501143
"63",668.656587605322,780.287012012451,26617.5236422667,26000,219.221092394965
"64",671.403956074923,780.237791342051,28534.3846343433,26000,224.747249938284
"65",674.83194446559,780.135158680536,28783.94078039,27500,230.195817216493
"66",677.956741658732,780.020281306365,28158.02698706,27500,233.485222883867
"67",681.085098060415,779.986591180979,27955.6841659367,27500,235.908075491169
"68",684.138248151464,779.871182661831,27834.2784732667,27500,238.010250072582
"69",687.222614478832,779.766285343176,27839.67428183,27500,239.796344647592
"70",690.31428852662,779.632110490119,27835.6274254067,27500,241.710592480804
"71",693.359662656844,779.518515831467,27758.7371533833,27500,243.672955207327
"72",696.48104358792,779.391242022272,27781.6693397767,27500,245.656386300687
"73",699.629511325983,779.322863530611,27768.17981837,27500,247.898091163843
"74",702.71481423934,779.28711222926,27722.31544558,27500,249.734043857831
"75",705.834918427418,779.266509109955,27553.69642798,27500,250.712377777581
"76",708.877595371655,779.109862101753,27621.14403502,27500,251.564672684356
"77",712.031077576774,779.049264589789,27627.88879572,27500,251.720290312277
"78",715.185122459687,778.990521998055,27672.4042163733,27500,251.906809222354
"79",718.074182741767,778.780281097222,27611.7013700367,27500,251.696645073149
"80",721.499021627183,778.806770748517,27606.3055614733,27500,251.807596440579
"81",724.598626024709,778.866129977229,27650.82098212,27500,251.67216968761
