"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"113",29.0721750290579,62.907211205546,24101.7278996733,24000,35.8359541177851
"114",29.2347436999349,60.3957815262462,24080.14466542,24000,39.8868143445245
"115",29.4589889048457,57.9929431364136,24142.1964638967,24000,44.757626724128
"116",29.607268299258,55.6287309645419,24100.3789475367,24000,45.6998650971122
"117",29.9817227568586,53.4401241555812,24076.0978089967,24000,45.3516947210291
"118",30.3120598085604,50.7154159545031,24072.0509525767,24000,47.6796587740267
"119",30.4161329147069,48.1847750977797,23968.1816377333,24000,49.2655837396374
"120",30.8374612040165,45.7483554654353,23981.6711591433,24000,48.0948936489973
"121",31.0773521027347,43.4259859629052,24007.3012498167,24000,47.6612155286863
"122",31.2435175050985,41.1781812812336,24007.3012498167,24000,46.5598567438028
"123",31.5557947047925,39.2330315272391,24227.1804487667,24000,46.0761398790992
"124",31.8449881674285,37.2689216252664,24297.3259600867,24000,45.2544115062017
"125",32.1025851392704,35.5425025580934,24765.41235295,24000,44.429763319461
"126",32.447154685423,34.1014960354027,24849.04738568,24000,44.0684134472727
"127",32.8550601270773,32.8019916040945,24911.0991841567,24000,43.7381985610444
"128",33.0542870384629,31.4082796926501,25043.2964939533,24000,43.644353538146
"129",33.4664247809319,30.0190762189092,25120.1867659767,24000,43.5846851614319
"130",34.4057034334272,28.4993374226326,25094.5566753,24000,43.9814283495693
"131",35.3085246043091,27.1137068525308,25095.90562744,24000,44.6293761972923
"132",36.2447530293345,25.7422235875431,25242.94141079,24000,45.608326394523
"133",37.6125571387279,24.4903260579229,25188.9833251567,24000,47.4752774068939
"134",38.7304155911597,23.0968893974704,25033.8538289667,24000,50.0911288258699
"135",40.0218159916541,21.8833058566538,24742.4801665533,24000,53.7109614094638
"136",41.5300904639777,20.484124615773,24250.11263516,24667,58.4863096893193
"137",42.6613380960715,19.0611898214716,23806.3073808367,24667,63.3001568871581
"138",43.9466079299997,17.7657470908698,24220.43568806,24667,69.0502705271507
"139",45.2120188869476,16.4600440147017,24302.7217686533,25333,75.1943728953011
"140",46.4673930788195,15.2086328064094,22373.7202073067,26000,81.3635812355873
"141",47.796579275873,14.0942591142609,26355.8269269533,26000,86.8738113747259
"142",49.0522580410175,12.9154858653851,25767.68379356,26000,91.4289804520252
"143",50.7879842334684,12.0480971049701,25994.3077532133,26000,95.4927418879469
"144",52.4585558515884,11.2294656526438,26139.9945844233,26000,99.4232142318067
"145",54.6386866375209,10.568906678613,26215.53590431,26000,105.234211154116
"146",56.6426025855685,9.98995375217589,26121.10925445,26000,111.343334432884
"147",58.6072658610021,9.46490724039912,26181.8121007867,26000,116.847304703896
"148",60.7909772730462,9.06311899119326,26160.2288665333,26000,121.761440608729
"149",62.9316864265961,8.7587583623641,26138.6456322833,26000,125.291786247993
"150",65.1567332128854,8.36409851011938,26107.6197330433,26000,127.807379823226
"151",67.4120207381635,8.37645939209189,26088.7344030733,26000,130.190492754171
"152",68.6320772806416,8.27981329687598,26227.6764735733,26000,131.523178702708
"153",60.1085952293679,18.7598879431174,25997.0056575,26000,123.478133359536
"154",62.0273975564116,18.6589417478706,25997.0056575,26000,132.96398034892
"155",62.8618480379206,17.8734864596365,25997.0056575,26000,134.24947099532
"156",64.3658573378732,17.7273740575283,25997.0056575,26000,134.473802791331
"157",66.7829403672009,17.8714459836778,22269.85089247,26000,133.746833597194
"160",68.9528083813214,11.0205682168809,21624.78197874,26000,134.010280388751
"161",69.2593368909992,10.0563337314858,22353.4859252,26000,133.844135619509
"162",70.1264138944615,9.99200307039776,22353.4859252,26000,134.920592567407
"163",72.3643204427291,9.81107698526927,28848.6904831467,26000,138.077977564636
"164",74.4015887980116,9.692962983075,27105.8443172333,26000,141.15937428246
"165",77.3609430844019,9.62614543823916,25791.9649321,26000,145.993372428483
"166",80.038107571523,9.62285707491822,21581.8853006567,26000,149.792433649741
"167",82.9052345091059,9.62190259527971,25572.0857331433,26000,152.893966078557
"168",85.6921058231629,9.64949303089949,25712.37675579,26000,155.210390677036
"169",88.4483479514702,9.68175685085042,25783.8712192533,26000,157.124985669922
"170",91.8655401919656,9.68340668326229,25677.3040001267,26000,158.429204564621
"171",95.0673549004158,9.67026945310355,25089.16086674,26000,159.296962772125
"172",98.0067568854022,9.69183521582213,25097.25457958,26000,159.917378249616
"173",101.437148384516,9.68313069371268,25336.0191085033,26000,160.374445221709
"174",104.665111439096,9.61796077975847,25400.7688112633,26000,160.152741264392
"175",107.635438195195,9.61232272212242,25450.6800404767,26000,158.935934505965
"176",111.098474310364,9.58059786851421,25445.28423191,26000,156.52817187747
"177",114.3229817132,9.54530397062325,25469.5653704467,26000,153.508412159468
"178",117.549875012552,9.51778890087884,25566.68992458,26000,149.806319390645
"179",120.806025025403,9.50051897655655,25492.4975568367,26000,145.812645626197
"180",124.025755982753,9.50888357674135,25526.22136036,26000,142.5330568929
"181",126.864057396241,9.48417679137317,25827.0376877533,26000,139.901515928672
"182",130.423190850021,9.49249272768293,25866.15729984,26500,137.255257413256
"183",133.621910998638,9.48766833896328,26025.3336524533,26500,135.757426954265
"184",136.831397096912,9.44073367790971,25748.79846359,26500,135.330780749687
"185",139.943666649707,9.42938515806397,25586.9242066933,27500,135.854736346004
"186",143.028566334952,9.37686103253643,24952.91670052,27500,137.112718075688
"187",146.161331378097,9.36308084398101,25322.5295870967,27500,139.051966472541
"188",149.224619671732,9.30680769946723,25348.1596777733,27500,141.056169240573
"189",152.296122247642,9.37331504067945,25443.9352797667,27500,142.844647582079
"190",155.293065094944,9.20340929260952,25109.39514885,27500,145.040699566138
"191",158.320470664782,9.25701789805712,25156.60847378,27500,146.651278102696
"192",161.297480087025,9.29901824316243,25286.1078792967,27500,147.752984562925
"193",164.03963429233,9.3699182736014,25156.60847378,27500,148.239594638422
"194",167.272113172982,9.27006959224509,25051.3902067967,27500,148.127247679198
"195",170.318460283684,9.53272518351419,24843.6515771133,27500,146.488175201712
"196",173.166831724927,9.01777673262626,24768.1102572267,27500,144.854863896849
"197",176.15696078417,8.55682105342547,24525.2988718867,27500,141.677891427609
"198",179.144093366765,8.56844318922238,24300.0238643733,27500,137.495087819006
"199",182.118766191153,8.37391385272739,23908.8277435367,27500,132.878932009604
"200",184.958445959486,8.03651906479147,23568.89180406,27000,128.67799770911
"201",187.663475794162,7.9277352797121,20201.90726062,27000,124.46075147936
"202",188.5968122745,7.89112566187121,21097.6114821133,27000,123.132587271929
"203",175.789844920863,0,27498.38939021,27500,149.095419026396
"204",176.845914781366,8.33574885456427,27498.38939021,27500,140.950678177884
"205",177.702982112804,8.35005593168843,27498.38939021,27500,139.807237552287
"211",188.490847874974,5.63192358748275,24913.7970884367,27250,125.298831663873
"214",193.023283242336,8.64267647471363,20585.00966861,27000,118.931116986768
"216",197.433433902699,8.63003479785287,21989.2688471833,26000,117.651168477154
"217",199.44120506625,8.59315865028535,25149.8637130767,26000,118.107410059685
