"","Longitude","Latitude","IsoTime","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"1",386.856745997314,11.4308861525655,"2020-10-17T15:20:10.998Z",51.79841944,5,7,2.40048711,89.32436737,2900.57756852,12.3451527
"2",387.915580031353,11.4224814078573,"2020-10-17T15:20:11.994Z",77.92995231,5,7,2.53172071,89.57436737,4363.87584863,12.3451527
"3",388.952010136578,11.4079943009589,"2020-10-17T15:20:13.000Z",120.64832206,5,7,2.46610391,90.14436737,6755.9941103,12.3451527
"4",390.006760696441,11.4391804840577,"2020-10-17T15:20:13.996Z",110.94052992,5,7,2.49891231,89.77436737,6212.38284917,12.3451527
"5",391.051357740609,11.4851856431178,"2020-10-17T15:20:14.991Z",125.41103382,5,7,2.49891231,89.26436737,7022.69365558,12.3451527
"6",392.097499904733,11.4873975016238,"2020-10-17T15:20:15.997Z",111.19439841,5,7,2.49891231,89.56436737,6226.59882823,12.3451527
"7",393.319783304943,11.4596396845152,"2020-10-17T15:20:16.996Z",111.24710864,5,7,2.9254215,90.27436737,6229.55046481,12.3451527
"8",394.660377126195,11.4214864112251,"2020-10-17T15:20:18.001Z",108.85389992,5,7,3.18788869,90.89436737,6095.53696421,12.3451527
"9",396.24895927181,11.4027966997726,"2020-10-17T15:20:18.996Z",115.17849941,5,7,3.77843987,90.61436737,6449.69818384,12.92047972
"10",397.889743690093,11.3597775159855,"2020-10-17T15:20:20.001Z",108.06711511,5,7,3.90967347,91.34436737,6051.4790487,12.92047972
"11",399.628200415236,11.2836920480746,"2020-10-17T15:20:20.993Z",112.95280372,5,7,4.13933226,92.15436737,6325.06497948,12.92047972
"12",401.460245973064,11.2261855255821,"2020-10-17T15:20:21.996Z",109.19342817,5,7,4.36899105,92.47436737,6114.54966835,12.92047972
"13",403.279047806656,11.217780626074,"2020-10-17T15:20:22.996Z",98.16909067,5,7,4.33618265,92.09436737,5497.21527043,12.92047972
"14",405.1221297624,11.218333419792,"2020-10-17T15:20:23.998Z",105.3530082,5,7,4.40179945,91.45436737,5899.49607892,12.92047972
"15",406.987063838119,11.2079379290359,"2020-10-17T15:20:24.997Z",125.60273902,5,7,4.43460785,91.17436737,7033.42865142,12.92047972
"16",408.928259568499,11.1603844830086,"2020-10-17T15:20:26.003Z",121.22308538,5,7,4.63145824,91.53436737,6788.1793705,12.92047972
"17",410.993835741048,11.136275880324,"2020-10-17T15:20:26.998Z",109.83727421,5,7,4.92673383,91.25436737,6150.60338173,12.92047972
"18",413.122540230569,11.0875058710218,"2020-10-17T15:20:27.992Z",102.84842364,5,7,5.05796743,91.32436737,5759.2458189,12.92047972
"19",415.256542201628,11.0509006528919,"2020-10-17T15:20:28.996Z",106.29794618,5,7,5.09077583,91.06436737,5952.4101629,12.92047972
"20",417.580149848077,11.0276768552154,"2020-10-17T15:20:29.997Z",99.32974014,5,7,5.55009341,91.17436737,5562.2086401,12.92047972
"21",420.013569876578,10.9695068059739,"2020-10-17T15:20:30.998Z",107.34688609,5,7,5.77975221,91.52436737,6011.14808606,12.92047972
"22",422.344351185357,10.9418593352893,"2020-10-17T15:20:31.998Z",104.93061156,5,7,5.55009341,91.27436737,5875.84295927,12.92047972
"23",424.479567151232,10.9382098120512,"2020-10-17T15:20:33.000Z",110.90875979,5,7,5.09077583,91.00436737,6210.6038042,12.92047972
"24",426.683098560436,10.9250496148518,"2020-10-17T15:20:34.000Z",106.96356601,5,7,5.25481782,90.86436737,5989.68315267,12.92047972
"25",428.906164442619,10.894195156231,"2020-10-17T15:20:34.998Z",112.89863508,5,7,5.28762622,91.04436737,6322.0316757,12.90097711
"26",431.120511542515,10.8966280721902,"2020-10-17T15:20:36.000Z",104.50022439,5,7,5.28762622,90.81436737,5851.74239058,12.90097711
"27",433.353399815251,10.927703577263,"2020-10-17T15:20:36.998Z",113.03710914,5,7,5.32043462,90.03436737,6329.78586518,12.90097711
"28",435.63186849932,10.9570097591318,"2020-10-17T15:20:38.004Z",91.43299235,5,7,5.41885982,89.76436737,5120.0111802,12.90097711
"29",437.890361275573,10.9820030010235,"2020-10-17T15:20:38.995Z",100.11709651,5,7,5.38605142,89.74436737,5606.29856155,12.90097711
"30",440.209995823414,10.9456192827445,"2020-10-17T15:20:40.004Z",93.48134271,5,7,5.51728501,90.82436737,5234.71350439,12.90097711
"31",442.409002312625,10.9007200207202,"2020-10-17T15:20:40.994Z",104.71995097,5,7,5.22200942,91.35436737,5864.04651086,12.90097711
"32",444.579093382552,10.8413335182138,"2020-10-17T15:20:41.998Z",133.7344762,5,7,5.15639263,91.85436737,7488.78490963,12.90097711
"33",446.86451499977,10.8763901499918,"2020-10-17T15:20:42.995Z",123.34917913,5,7,5.45166822,90.68436737,6907.23512373,12.90097711
"34",449.216375890504,10.8510652166251,"2020-10-17T15:20:43.995Z",133.18917598,5,7,5.61571021,91.06436737,7458.24950669,12.90097711
"35",451.567684950442,10.81235891781,"2020-10-17T15:20:45.003Z",131.15575344,5,7,5.61571021,91.36436737,7344.383102,12.90097711
"36",453.906853949304,10.7991987088238,"2020-10-17T15:20:45.996Z",147.1531605,5,7,5.58290181,91.18436737,8240.19653741,12.90097711
"37",456.302529402234,10.8291683514355,"2020-10-17T15:20:46.998Z",128.23048125,5,7,5.71413541,90.56436737,7180.57542223,12.90097711
"38",458.786054771471,10.7633676954689,"2020-10-17T15:20:48.000Z",125.46263677,5,7,5.9109858,91.28436737,7025.5832875,12.90097711
