"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"175",548.606102335096,1.85952250606657,25862.11044342,26000,197.405516660438
"176",551.549476638513,1.84441111141494,25907.9748162067,26000,197.346435701377
"177",554.493535158021,1.8569182678111,25957.8860454133,26000,197.860477667898
"178",557.428611716313,1.9789945703861,25952.49023685,26000,197.895283072302
"179",560.342626044269,1.85596254777888,26081.98964237,26000,199.599026379925
"180",563.262782561336,1.76910787729565,26092.7812594933,26000,200.107656468666
"181",566.196783893337,1.79506744972888,26146.73934513,26000,200.488337602971
"182",569.147079330715,1.73165757129962,26133.2498237167,26000,200.818156874817
"183",572.052329711611,1.71820617128463,26152.1351536867,26000,200.81410675855
"184",574.965763802402,1.66873059331465,26114.3644937467,26000,200.703195133503
"185",577.905940227643,1.58039739461052,26055.0105995533,26000,200.798767075956
"186",580.810736809172,1.53025893177403,26096.8281159167,26000,201.835482554592
"187",583.714505687193,1.48425290734266,26002.40146606,26000,202.825733773909
"188",586.668136731146,1.52938468681189,26028.0315567367,26000,203.148628690219
"189",589.55363917421,1.47681281179924,26073.8959295233,26000,203.814082824296
"190",592.456824425847,1.37731051770608,26057.7085038333,26000,203.897941635597
"191",595.389202092829,1.303616695568,26114.36449375,26000,204.741993871481
"192",598.333317209633,1.3546501096295,26158.8799143933,26000,204.795691654666
"193",601.229665253225,1.36822404913683,26067.15116882,26000,204.240626354492
"194",604.105181146008,1.3463265722775,26122.45820659,26000,204.539037244592
"195",607.021090003632,1.31469719666031,26200.69743076,26000,203.755001476323
"196",609.953295559126,1.26112960429139,26098.17706806,26000,203.588001085362
"197",612.839912206855,1.28454639641121,26165.6246750967,26000,203.043951823669
"198",615.743459515253,1.19274247177485,26154.8330579733,26000,201.706682667943
"199",618.646588213508,1.07362474299557,26168.3225793767,26000,200.746292552662
"200",621.615275386583,0.991415512489294,26177.7652443667,26000,200.255021005285
"201",624.502430706881,1.02201852507256,26048.2658388467,26000,198.625386752291
"202",627.443009638377,0.929705020179261,26011.8441310467,24000,197.739925313819
"203",630.384718825101,0.920676306925595,25797.36074066,24000,195.842106593356
"204",633.362982945386,0.901211777842539,25543.75773819,24000,193.552085696369
"205",636.302769881735,0.805691667182751,25248.3372193533,24000,190.735530318698
"206",639.223741964785,0.682707099014486,24885.4690934767,24000,187.762626273513
"207",642.296049801534,0.648684009946281,24822.06834286,24000,185.894250136148
"208",645.351773264546,0.677445530045682,24443.0127912967,24000,183.552829142167
"209",648.420807333464,0.694888329199368,24416.03374848,24000,180.648273480209
"210",651.561317954384,0.716645022958708,23852.17175363,23333,177.801884198112
"211",654.714495458526,0.620128141988596,24000.55648911,23333,172.420352801928
"212",657.896666866374,0.613311630194564,23764.4898644733,23333,168.923682772714
"213",661.048083762845,0.49817575481829,23490.6525798933,23000,166.174836091333
"214",664.212199676603,0.458141506649038,23581.0323733233,23000,163.755879585343
"215",667.45866153957,0.377812482761154,23435.34554212,23000,159.49775998914
"216",670.957435413319,0.42216858162545,23023.9151391767,23000,157.28617935464
"217",674.593023373176,0.391091971525521,22570.6672198667,23000,151.352155862521
"218",678.264096949873,0.292253496599139,22473.5426657267,23000,145.538940730438
"219",681.872108988877,0.215463248549395,22487.0321871367,23000,141.108610698807
"220",685.497217626986,0.158247627715714,22546.3860813333,23000,136.515331249709
"221",689.13159155783,0.0808339648607036,22624.6253055,23000,135.029813611735
"222",692.738374671566,0.0231052623049595,22665.09386972,23000,133.371300615699
"223",696.284106779228,0.0319209330938758,22768.9631845633,23000,135.356839313
"224",699.880491118889,0,22743.3330938867,23000,134.707277720244
"225",703.485377268868,0.12543346741265,22709.60929037,23000,133.204367908701
"226",707.101587122,0.0587744831625013,22814.8275573533,23000,133.295462750986
"227",710.680622223783,0.0150494008031029,22992.88923994,23000,130.81035551
"228",714.24327877358,0.0632105872301277,23095.4096026367,23000,128.973638592963
"229",717.57572182535,2.26981057175515,23150.71664041,23000,136.137748875962
"230",719.862567105815,6.02588647628312,23189.8362524933,23000,141.132799594717
"231",721.22777344565,9.61609830424966,23276.1691895033,23000,148.614016018036
"232",721.994502284444,13.0069510859069,23354.40841367,23000,158.154179813051
"233",722.18246452485,16.3189478218864,23309.8929930267,23000,163.792070204603
"234",722.073706825735,19.4457797958008,23327.4293708533,23000,170.940611664242
"235",721.479966203278,22.4493856641026,23361.1531743733,23000,178.973159394225
"236",720.596126127515,25.285955088157,23550.0064740867,23333,183.612121336364
"237",719.805763296519,27.8844998874857,23307.19508874,23667,190.397571955476
"238",718.716913917798,30.4560651727953,22774.3589931267,24000,195.379978765055
"239",717.14125410039,32.967871290816,23339.5699401233,24000,199.475210135102
"240",716.864885930229,35.3439161681098,23465.0224892167,24667,203.328566534158
"241",717.41487749696,37.7025464882064,23993.8117284067,25333,207.862312947426
