"","Longitude","Latitude","IsoTime","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"1",101.217759232363,18.9932270418549,"2014-05-19T17:51:19.000Z",133995.46300209,0,"1500r2",4.50723753,269.80465698
"2",99.3107026364646,19.0749694210608,"2014-05-19T17:51:19.995Z",78084.09467021,0,"1500r2",4.54004593,269.45465698
"3",97.4070869500242,19.1399727747098,"2014-05-19T17:51:20.999Z",107217.414055065,0,"1500r2",4.54004593,269.12465698
"4",95.3834876177772,19.1647171837737,"2014-05-19T17:51:21.993Z",122502.39076247,0,"1500r2",4.83532152,268.95465698
"5",93.2986429474796,19.1467768946171,"2014-05-19T17:51:22.998Z",128619.214244925,0,"1500r2",4.96655512,268.91465698
"6",91.2531981485597,19.1676847864766,"2014-05-19T17:51:24.003Z",129671.39691475,0,"1500r2",4.86812992,268.75465698
"7",89.1873762969969,19.2762702833784,"2014-05-19T17:51:24.997Z",130986.62525203,0,"1500r2",4.93374672,268.23465698
"8",87.1221503591512,19.1668802919782,"2014-05-19T17:51:26.002Z",134307.07094661,0,"1500r2",4.93374672,268.45465698
"9",85.0922625677148,18.8960433000663,"2014-05-19T17:51:26.996Z",133436.996815795,0,"1500r2",4.86812992,269.32465698
"10",83.0398904578159,18.8268113544324,"2014-05-19T17:51:28.001Z",132769.2655061,0,"1500r2",4.90093832,269.48465698
"11",80.8133047477088,18.7851054802075,"2014-05-19T17:51:29.005Z",132550.73525929,0,"1500r2",5.29463911,269.54465698
"12",78.213723843993,18.4802195240303,"2014-05-19T17:51:29.999Z",135861.06381281,0,"1500r2",6.21327428,270.60465698
"13",75.62717559298,18.6876663992809,"2014-05-19T17:51:30.993Z",124782.79435649,0,"1500r2",6.24608268,269.89465698
"14",72.7202262949993,18.7054125326258,"2014-05-19T17:51:31.997Z",130244.02709852,0,"1500r2",6.93505905,269.84465698
"15",69.5031022555105,18.4924269656882,"2014-05-19T17:51:33.002Z",129080.555877085,0,"1500r2",7.68965223,270.61465698
"16",66.2539511332239,18.5141690416202,"2014-05-19T17:51:33.995Z",125960.42957541,0,"1500r2",7.75526903,270.66465698
"17",63.0006302031255,18.6926524867669,"2014-05-19T17:51:35.001Z",127607.50013933,0,"1500r2",7.78807743,270.05465698
"18",59.7647725885632,18.6623254209612,"2014-05-19T17:51:35.995Z",133619.1053548,0,"1500r2",7.72246063,270.17465698
"19",56.5601856728738,18.8532239344075,"2014-05-19T17:51:37.000Z",135464.471883415,0,"1500r2",7.65684383,269.50465698
"20",53.2163895616641,18.8563730534599,"2014-05-19T17:51:37.994Z",137186.40929115,0,"1500r2",7.98492782,269.45465698
"21",49.7970393913654,18.6667578536426,"2014-05-19T17:51:38.999Z",137334.119550565,0,"1500r2",8.14896982,270.17465698
"22",46.4063704736939,18.6301491566573,"2014-05-19T17:51:39.994Z",135322.831908635,0,"1500r2",8.08335302,270.36465698
"23",43.0174451989099,18.4302236611283,"2014-05-19T17:51:40.998Z",135602.06500178,0,"1500r2",8.08335302,271.22465698
"24",39.6188249128344,18.3215840035221,"2014-05-19T17:51:41.993Z",137645.727495095,0,"1500r2",8.08335302,271.86465698
"25",36.2553178684148,18.6401814179902,"2014-05-19T17:51:42.997Z",138730.285016295,0,"1500r2",8.08335302,270.92465698
"26",32.8639732565921,18.8115508167023,"2014-05-19T17:51:44.001Z",140146.684764135,0,"1500r2",8.08335302,270.43465698
"27",29.5663592833792,18.8437420959173,"2014-05-19T17:51:44.996Z",142548.49405083,0,"1500r2",7.88650262,270.40465698
"28",26.4354407811154,19.1799011311563,"2014-05-19T17:51:46.000Z",142291.518668005,0,"1500r2",7.52561024,269.20465698
"29",24.4593190476505,19.3671235067323,"2014-05-19T17:51:46.994Z",142145.8318368,0,"1500r2",4.73689632,268.52465698
"30",24.1757609738991,19.3787165966644,"2014-05-19T17:51:47.998Z",0,0,"1500r2",0.70146325,268.45465698
"31",102.98380949874,31.6010375142807,"2014-05-19T17:52:39.004Z",110212.08780764,0,"1500r2",4.60566273,267.60465698
"32",101.073390627735,31.5546606558939,"2014-05-19T17:52:39.997Z",116411.871846755,0,"1500r2",4.57285433,267.62465698
"33",99.1740790334716,31.3575615287668,"2014-05-19T17:52:41.002Z",126367.13864586,0,"1500r2",4.54004593,268.22465698
"34",97.0449718362402,31.1612164420141,"2014-05-19T17:52:41.997Z",133485.559092865,0,"1500r2",5.09778871,268.85465698
"35",94.8298152839853,31.248879071435,"2014-05-19T17:52:43.001Z",127876.61609142,0,"1500r2",5.26183071,268.42465698
"36",92.023676721882,31.1146358207242,"2014-05-19T17:52:43.997Z",131334.65490436,0,"1500r2",6.70540026,268.81465698
"37",89.1937896727859,31.0321940922579,"2014-05-19T17:52:45.001Z",122243.391951435,0,"1500r2",6.73820866,269.02465698
"38",85.9205431677186,30.8204876671803,"2014-05-19T17:52:46.005Z",121958.08857366,0,"1500r2",7.82088583,269.75465698
"39",82.4337848881501,30.949076770591,"2014-05-19T17:52:47.000Z",122866.607840485,0,"1500r2",8.31301181,269.29465698
"40",79.0197569520425,30.8672005144532,"2014-05-19T17:52:48.005Z",123811.548815115,0,"1500r2",8.14896982,269.60465698
"41",75.5559428690265,30.8352397402101,"2014-05-19T17:52:48.999Z",127014.635673445,0,"1500r2",8.24739501,269.76465698
"42",72.041714164758,30.8487079778452,"2014-05-19T17:52:50.003Z",136047.219208245,0,"1500r2",8.37862861,269.72465698
"43",68.5767924795306,30.8578138141416,"2014-05-19T17:52:50.998Z",138548.176477285,0,"1500r2",8.24739501,269.73465698
"44",65.087290147181,30.8057805870212,"2014-05-19T17:52:52.001Z",139300.891771855,0,"1500r2",8.31301181,269.97465698
"45",61.5876529857937,30.8343994010299,"2014-05-19T17:52:52.997Z",134195.782394995,0,"1500r2",8.34582021,269.93465698
"46",58.102830376538,30.7047487918178,"2014-05-19T17:52:54.000Z",131008.882962355,0,"1500r2",8.31301181,270.43465698
"47",54.616921608238,30.7028872225982,"2014-05-19T17:52:55.005Z",136486.30313007,0,"1500r2",8.31301181,270.53465698
"48",51.1228702311576,30.7958733836779,"2014-05-19T17:52:56.000Z",134331.352085145,0,"1500r2",8.34582021,270.30465698
