"","Longitude","Latitude","IsoTime","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"1",429.68438747,771.439936113278,"2014-05-11T01:27:38.000Z",23848.124897205,0,"5623vt2 96day",1.77327642,182.17184448
"2",429.732999669268,770.595015898486,"2014-05-11T01:27:38.597Z",23848.124897205,0,"5623vt2 96day",2.79033678,182.52184448
"3",429.622908027928,769.08737041624,"2014-05-11T01:27:39.600Z",24691.894461275,0,"5623vt2 96day",4.98849951,182.43184448
"4",429.503443506094,767.576059124342,"2014-05-11T01:27:40.596Z",26094.130211635,0,"5623vt2 96day",4.98849951,182.36184448
"5",429.28593342716,766.042005417079,"2014-05-11T01:27:41.603Z",28156.003558845,0,"5623vt2 96day",5.08692471,181.81184448
"6",429.103375475308,764.166222487331,"2014-05-11T01:27:42.606Z",28156.003558845,0,"5623vt2 96day",6.20241027,181.42184448
"7",428.870945090827,762.110669495475,"2014-05-11T01:27:43.602Z",27801.903621885,0,"5623vt2 96day",6.79296146,180.69184448
"8",428.719603255109,759.788243095334,"2014-05-11T01:27:44.595Z",27801.903621885,0,"5623vt2 96day",7.67878823,180.04184448
"9",428.698076666586,757.359440760185,"2014-05-11T01:27:45.600Z",27166.54716357,0,"5623vt2 96day",8.00687222,179.79184448
"10",428.784693983406,754.95964426467,"2014-05-11T01:27:46.594Z",27166.54716357,0,"5623vt2 96day",7.90844702,180.03184448
"11",428.856336191916,752.566085924367,"2014-05-11T01:27:47.598Z",27079.53975049,0,"5623vt2 96day",7.90844702,180.20184448
"12",428.75552645101,750.168282819034,"2014-05-11T01:27:48.604Z",27132.14888398,0,"5623vt2 96day",7.90844702,179.82184448
"13",428.787058167426,747.768736216998,"2014-05-11T01:27:49.598Z",27727.03677807,0,"5623vt2 96day",7.90844702,179.97184448
"14",428.791603066583,745.362438967944,"2014-05-11T01:27:50.604Z",27727.03677807,0,"5623vt2 96day",7.94125542,180.04184448
"15",428.789290612612,742.8633132868,"2014-05-11T01:27:51.599Z",29007.86683576,0,"5623vt2 96day",8.23653101,180.01184448
"16",428.700932147338,740.114655839139,"2014-05-11T01:27:52.604Z",29007.86683576,0,"5623vt2 96day",9.05674098,179.71184448
"17",428.731147101298,737.734983359332,"2014-05-11T01:27:53.608Z",28174.21441275,0,"5623vt2 96day",7.84283022,179.90184448
"18",428.723939085219,735.392042943088,"2014-05-11T01:27:54.602Z",28174.21441275,0,"5623vt2 96day",7.71159663,179.83184448
"19",428.768717612022,732.97095823704,"2014-05-11T01:27:55.597Z",28902.64856878,0,"5623vt2 96day",7.97406382,180.03184448
