"","Longitude","Latitude","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"147",1147.59374862769,1230.12462468021,189.86454286,5,7,5.46336687,179.36373474,10956.75920841,17.52
"148",1147.60965578363,1228.44999688145,181.1903505,5,7,5.52898367,179.49373474,10456.18634906,17.52
"149",1147.65085973594,1226.78764427169,188.12562709,5,7,5.49617527,179.50373474,10856.40934273,17.52
"150",1147.65947611214,1225.11500704966,166.24164495,5,7,5.52898367,179.64373474,9593.5220268,17.52
"151",1147.66787155639,1223.45342858647,175.65008511,5,7,5.46336687,179.75373474,10136.46707516,17.52
"152",1147.65251673112,1221.78012786086,173.76616116,5,7,5.52898367,179.97373474,10027.74903465,17.52
"153",1147.67648793259,1220.10837527281,184.5932253,5,7,5.49617527,179.84373474,10652.56045486,17.52
"154",1147.67781352905,1218.41693812798,176.03239088,5,7,5.56179207,179.84373474,10158.52928959,17.52
"155",1147.67947052424,1216.75403258064,185.09785413,5,7,5.49617527,179.85373474,10681.68172456,17.52
"156",1147.68223218392,1215.08062119003,172.21311367,5,7,5.52898367,179.78373474,9883.0066987,17.06
"157",1147.70333125894,1213.41616736055,171.21133511,5,7,5.49617527,179.54373474,9825.51639549,17.06
"158",1147.71415696258,1211.76022879759,177.03809727,5,7,5.46336687,179.43373474,10159.90399326,17.06
"159",1147.7329362434,1210.10716554513,177.34439155,5,7,5.46336687,179.43373474,10177.48168183,17.06
"160",1147.72597686238,1208.44061067351,169.28305096,5,7,5.49617527,179.69373474,9714.85557064,17.06
"161",1147.71581395776,1206.78201810803,166.93038583,5,7,5.46336687,179.94373474,9579.84027046,17.06
"162",1147.71371509709,1205.12375727273,156.92477249,5,7,5.46336687,180.05373474,9005.63577718,17.06
"163",1147.72962225304,1203.45642818774,157.71334604,5,7,5.49617527,179.92373474,9050.89062157,17.06
"164",1147.74718640417,1201.7777085713,151.63228462,5,7,5.52898367,179.79373474,8701.90923734,17.06
"165",1147.73779676376,1200.10518192547,160.91383497,5,7,5.52898367,179.85373474,9234.56103364,17.06
"166",1147.75193645776,1198.4215964768,152.94423105,5,7,5.56179207,179.79373474,8777.19952783,17.06
"167",1147.79269854615,1196.72540399893,156.73336921,5,7,5.59460047,179.54373474,8994.6514809,17.06
"168",1147.80871616886,1195.01881638759,153.34154979,5,7,5.62740887,179.64373474,8800.00094955,17.06
"169",1147.80352424978,1193.29431363123,165.58521949,5,7,5.69302566,179.93373474,9502.64354759,17.06
"170",1147.79457647329,1191.55819911244,145.54250473,5,7,5.72583406,179.99373474,8352.42751616,17.06
"171",1147.79689626748,1189.80217882709,151.50675666,5,7,5.79145086,180.04373474,8661.28833341,16.74
"172",1147.78805895932,1188.02957043767,142.25681169,5,7,5.85706766,180.20373474,8132.49052816,16.74
"173",1147.77380879856,1186.25430793415,159.17848889,5,7,5.85706766,180.34373474,9099.8633934,16.74
"174",1147.77756465441,1184.47229952243,150.68620355,5,7,5.88987606,180.22373474,8614.37922394,16.74
"175",1147.782314708,1182.70146042297,179.78410329,5,7,5.82425926,179.94373474,10277.83836647,16.74
"176",1147.7787797841,1180.91392270923,158.29181635,5,7,5.88987606,180.11373474,9049.17438982,16.74
"177",1147.74254681734,1179.13799671392,176.86498765,5,7,5.85706766,180.39373474,10110.959326,16.74
"178",1147.75558184841,1177.3658305633,162.04656977,5,7,5.85706766,180.14373474,9263.82489599,16.74
"179",1147.76939014369,1175.60173735161,162.38254035,5,7,5.82425926,180.04373474,9283.03155132,16.74
"180",1147.80473937948,1173.84593813145,163.01237506,5,7,5.79145086,179.66373474,9319.03773461,16.74
"181",1147.80982083179,1172.07996494123,155.5565129,5,7,5.82425926,179.63373474,8892.80346361,16.74
"182",1147.81932093897,1170.32029528839,164.4626631,5,7,5.79145086,179.76373474,9401.94732299,16.74
"183",1147.82429192608,1168.58185846268,153.92754781,5,7,5.72583406,179.91373474,8799.67932426,16.74
"184",1147.84682706276,1166.81389470752,161.61341049,5,7,5.82425926,179.91373474,9239.06218932,16.74
"185",1147.84185607721,1165.0538933245,162.72231745,5,7,5.79145086,180.20373474,9302.45581693,16.74
"186",1147.82252446414,1163.29256482432,178.83037367,5,7,5.79145086,180.18373474,10164.71553615,16.26
"187",1147.80451844595,1161.53831395152,165.89701875,5,7,5.79145086,180.25373474,9429.58385245,16.26
"188",1147.84914685696,1159.79755455488,173.79797911,5,7,5.72583406,179.55373474,9878.67431129,16.26
"189",1147.87146106167,1158.05093420383,168.70032325,5,7,5.75864246,179.54373474,9588.92363504,16.26
"190",1147.88626355469,1156.30973267761,183.04359883,5,7,5.72583406,179.67373474,10404.1951858,16.26
"191",1147.8826181656,1154.57074292531,175.37170162,5,7,5.72583406,179.91373474,9968.1246729,16.26
"192",1147.87179246197,1152.83341196456,171.83082598,5,7,5.72583406,180.01373474,9766.86135926,16.26
"193",1147.87676344751,1151.09099389738,167.82014765,5,7,5.75864246,179.88373474,9538.89446825,16.26
"194",1147.88416469402,1149.3699192461,181.285138,5,7,5.66021727,179.72373474,10304.2443007,16.26
"195",1147.88604262273,1147.6283859017,172.9127602,5,7,5.72583406,179.64373474,9828.35848287,16.26
"196",1147.88471702627,1145.90974426554,169.64388599,5,7,5.66021727,179.86373474,9642.55572596,16.26
"197",1147.89487993089,1144.1753991475,167.69980441,5,7,5.72583406,179.89373474,9532.05416001,16.26
"198",1147.90139744643,1142.45023279956,155.60821167,5,7,5.69302566,179.93373474,8844.76822506,16.26
"199",1147.92448491692,1140.73678865824,156.51016579,5,7,5.66021727,179.68373474,8896.03528266,16.26
"200",1147.95276430493,1139.01858927268,169.14915316,5,7,5.66021727,179.53373474,9602.96752063,16.16
"201",1147.9810436945,1137.30846276947,170.13531092,5,7,5.62740887,179.34373474,9658.95385413,16.16
"202",1147.99253219558,1135.59844694304,181.65802043,5,7,5.62740887,179.43373474,10313.12328477,16.16
"203",1148.02500930649,1133.88378637156,180.60507343,5,7,5.66021727,179.30373474,10253.34517957,16.16
"204",1148.03693967306,1132.16613997938,174.03037136,5,7,5.66021727,179.37373474,9880.08495792,16.16
"205",1148.02523023845,1130.47923703561,202.25226563,5,7,5.56179207,179.81373474,11482.3036446,16.16
"206",1148.02202671485,1128.77773648671,184.23509295,5,7,5.59460047,180.05373474,10459.42933021,16.16
"207",1148.00645095762,1127.06805240067,189.97441078,5,7,5.62740887,180.11373474,10785.2629608,16.16
"208",1148.00479395145,1125.38689987911,193.05033093,5,7,5.52898367,179.98373474,10959.88967817,16.16
"209",1148.0007067063,1123.7012132665,176.70461103,5,7,5.56179207,179.93373474,10031.90739476,16.16
"210",1148.01396266932,1122.0278018759,190.90872663,5,7,5.52898367,179.83373474,10838.30611597,16.16
"211",1148.01561966608,1120.34687056254,182.44429057,5,7,5.52898367,179.88373474,10357.76156062,16.16
"212",1148.00391023147,1118.67456511391,188.35919769,5,7,5.52898367,180.05373474,10693.56378002,16.16
"213",1147.99650898496,1117.00049023152,171.94023136,5,7,5.52898367,180.08373474,9761.4231365,16.16
"214",1147.99186939813,1115.33150238877,168.40716998,5,7,5.49617527,180.17373474,9621.66750762,16.69
"215",1148.02975936008,1113.67401540066,172.08487477,5,7,5.46336687,179.29373474,9831.78713996,16.69
"216",1148.0759342995,1112.002594531,188.1837989,5,7,5.49617527,178.99373474,10751.57277183,16.69
"217",1148.10896375208,1110.34035249745,178.70324999,5,7,5.49617527,178.96373474,10209.91715548,16.69
"218",1148.1202313212,1108.68751042097,187.67301599,5,7,5.46336687,178.94373474,10722.39002748,16.69
