"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"1","2017-10-10T21:37:35.000Z",-97.6053761277988,44.082644470775,0,5,0.05401257,11.98437405,0,0,7
"2","2017-10-10T21:37:35.990Z",-97.6053761327988,44.082644450775,0,5,0.11962937,11.98437405,0,0,7
"3","2017-10-10T21:37:36.999Z",-97.6053759147988,44.082645249775,0,5,0.34928816,11.98437405,0,0,7
"4","2017-10-10T21:37:38.000Z",-97.6053744357989,44.082649481775,0,5,1.59600732,12.16437405,0,12.61,7
"5","2017-10-10T21:37:38.990Z",-97.6053705287998,44.0826567687752,0,5,2.84272648,15.61437405,0,12.61,7
"6","2017-10-10T21:37:39.998Z",-97.6053646718008,44.0826651557755,0,5,3.43327766,19.98437405,0,12.61,7
"7","2017-10-10T21:37:41.000Z",-97.6053572448019,44.0826741947759,0,5,3.82697845,25.10437405,0,12.61,7
"8","2017-10-10T21:37:41.990Z",-97.6053459028029,44.0826844497766,70.72633153,5,4.77842202,32.29437405,4244.27798634,12.61,7
"9","2017-10-10T21:37:42.997Z",-97.6053325158036,44.0826939347774,60.24041529,5,4.94246401,39.50437405,3615.01547033,12.61,7
"10","2017-10-10T21:37:44.000Z",-97.6053179618036,44.082702806778,50.74362381,5,5.00808081,45.25437405,3045.11614774,12.61,7
"11","2017-10-10T21:37:44.994Z",-97.6053027888034,44.0827106747785,49.38719645,5,4.90965562,50.17437405,2963.72005717,12.61,7
"12","2017-10-10T21:37:45.991Z",-97.605286493803,44.082717756779,44.96366692,5,5.00808081,54.69437405,2698.26120192,12.61,7
"13","2017-10-10T21:37:46.993Z",-97.6052703868023,44.0827235257795,53.76337685,5,4.71280522,59.16437405,3226.33084469,12.61,7
"14","2017-10-10T21:37:47.990Z",-97.6052554478018,44.0827281967797,60.86718626,5,4.28629604,62.49437405,3652.63101503,12.61,7
"15","2017-10-10T21:37:49.000Z",-97.6052401708011,44.08273234578,74.89993591,5,4.28629604,65.89437405,4494.73614817,12.61,7
"16","2017-10-10T21:37:49.993Z",-97.6052240848004,44.0827360087802,68.41995042,5,4.41752963,69.06437405,4105.86884065,12.61,7
"17","2017-10-10T21:37:50.993Z",-97.6052037417999,44.0827407127804,56.00785412,5,5.63144039,71.08437405,3361.01897098,12.61,7
"18","2017-10-10T21:37:51.991Z",-97.6051826657993,44.0827449457805,51.9924021,5,5.76267399,73.10437405,3120.05870149,12.61,7
"19","2017-10-10T21:37:52.996Z",-97.6051619607987,44.0827484217806,53.717313,5,5.59863199,75.28437405,3223.56595144,12.49,7
"20","2017-10-10T21:37:53.999Z",-97.6051415877984,44.0827514577807,54.59414308,5,5.4673984,76.68437405,3276.18393062,12.49,7
"21","2017-10-10T21:37:54.991Z",-97.605122167798,44.0827542097807,58.21383453,5,5.20493121,77.92437405,3493.40182315,12.49,7
"22","2017-10-10T21:37:55.997Z",-97.6051024907977,44.0827567027807,56.77252953,5,5.23773961,78.95437405,3406.91324318,12.49,7
"23","2017-10-10T21:37:56.990Z",-97.6050827417973,44.0827589267808,54.76291485,5,5.23773961,80.18437405,3286.3145443,12.49,7
"24","2017-10-10T21:37:57.991Z",-97.6050629797971,44.0827610187808,54.47582703,5,5.23773961,81.03437405,3269.08615875,12.49,7
"25","2017-10-10T21:37:58.992Z",-97.6050431607967,44.0827626937809,55.98312121,5,5.23773961,82.18437405,3359.5351829,12.49,7
"26","2017-10-10T21:37:59.995Z",-97.6050227437964,44.0827640757809,52.82149815,5,5.4017816,83.49437405,3169.81013203,12.49,7
"27","2017-10-10T21:38:00.992Z",-97.6050024927961,44.0827652747809,54.0346091,5,5.3361648,84.43437405,3242.6093052,12.49,7
"28","2017-10-10T21:38:01.994Z",-97.6049817617957,44.0827662227809,56.10680065,5,5.4673984,85.53437405,3366.95980779,12.49,7
"29","2017-10-10T21:38:02.994Z",-97.6049608177955,44.0827670577809,58.71112849,5,5.5002068,86.21437405,3523.24334268,12.49,7
"30","2017-10-10T21:38:03.991Z",-97.6049388907953,44.0827677867809,53.81910783,5,5.76267399,86.99437405,3229.67180519,12.49,7
"31","2017-10-10T21:38:04.997Z",-97.6049172347951,44.0827684347809,56.35247947,5,5.69705719,87.39437405,3381.70551731,12.49,7
"32","2017-10-10T21:38:05.995Z",-97.6048962217951,44.0827689177809,59.17829791,5,5.5330152,87.65437405,3551.27894594,12.49,7
"33","2017-10-10T21:38:06.995Z",-97.6048747587951,44.0827695167809,59.87960289,5,5.63144039,87.57437405,3593.36593203,12.49,7
"34","2017-10-10T21:38:07.993Z",-97.6048531937951,44.0827703517809,60.92656617,5,5.66424879,87.37437405,3656.19083011,12.7,7
"35","2017-10-10T21:38:08.996Z",-97.6048315287953,44.0827713257809,55.82459599,5,5.69705719,86.92437405,3350.0267771,12.7,7
"36","2017-10-10T21:38:09.998Z",-97.6048097707954,44.0827723797809,54.38969887,5,5.72986559,86.39437405,3263.9131247,12.7,7
"37","2017-10-10T21:38:10.993Z",-97.6047879967957,44.0827737417809,52.29010323,5,5.72986559,85.57437405,3137.92371578,12.7,7
"38","2017-10-10T21:38:11.994Z",-97.6047663627959,44.0827753147809,59.63830785,5,5.72986559,84.81437405,3578.88664698,12.7,7
"39","2017-10-10T21:38:12.996Z",-97.6047450307959,44.0827767447809,55.07329407,5,5.63144039,84.64437405,3304.93522177,12.7,7
"40","2017-10-10T21:38:13.999Z",-97.6047239787961,44.0827783517809,53.35854328,5,5.5658236,84.14437405,3202.03554294,12.7,7
"41","2017-10-10T21:38:14.994Z",-97.6047030037964,44.0827801457809,51.80501579,5,5.5658236,83.11437405,3108.81172334,12.7,7
"42","2017-10-10T21:38:16.000Z",-97.604681640797,44.0827826887808,54.63685815,5,5.69705719,81.31437405,3278.74961163,12.7,7
"43","2017-10-10T21:38:16.988Z",-97.6046598537978,44.0827864297808,52.81204382,5,5.89390758,78.45437405,3169.24277892,12.7,7
"44","2017-10-10T21:38:17.997Z",-97.6046387757989,44.0827912757806,54.180615,5,5.82829079,74.52437405,3251.37130896,12.7,7
"45","2017-10-10T21:38:18.999Z",-97.6046195248003,44.0827976387803,58.76184497,5,5.5658236,69.02437405,3526.29230679,12.7,7
"46","2017-10-10T21:38:19.993Z",-97.6046014138015,44.0828053507799,57.27592858,5,5.5330152,63.50437405,3437.11613253,12.7,7
"47","2017-10-10T21:38:20.994Z",-97.6045839078024,44.0828141437794,56.3360643,5,5.59863199,58.54437405,3380.71479157,12.7,7
"48","2017-10-10T21:38:21.993Z",-97.6045675288028,44.0828232557791,59.69669087,5,5.43459,55.16437405,3582.38703959,12.7,7
"49","2017-10-10T21:38:22.994Z",-97.604551277803,44.0828321597789,66.72802209,5,5.3689732,53.75437405,4004.3327491,12.74,7
"50","2017-10-10T21:38:23.996Z",-97.604534649803,44.0828408197789,58.11067978,5,5.4017816,53.57437405,3487.20877502,12.74,7
