"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"43","2013-10-01T01:54:39.998Z",-97.599486720639,44.0883178794184,16.50291139,35,4.23899172,90.50405487,990.33687046,4,1
"44","2013-10-01T01:54:40.993Z",-97.599470030639,44.0883178254183,19.56453289,35,4.37022532,90.45405487,1174.0642491,4,1
"45","2013-10-01T01:54:41.993Z",-97.5994527316389,44.0883180464169,21.27683575,35,4.53426732,89.82405487,1276.81924885,4,1
"46","2013-10-01T01:54:43.000Z",-97.599435911639,44.0883176634186,21.74893929,35,4.43584212,90.54405487,1305.1501007,4,1
"47","2013-10-01T01:54:44.001Z",-97.5994190316389,44.0883178644169,16.90438883,35,4.43584212,89.84405487,1014.42946216,4,1
"48","2013-10-01T01:54:45.007Z",-97.5994021176388,44.0883181434158,29.27345383,35,4.43584212,89.39405487,1756.69492227,4,1
"49","2013-10-01T01:54:46.002Z",-97.5993845496388,44.0883184324155,28.02957872,35,4.63269251,89.25405487,1682.05019112,4,1
"50","2013-10-01T01:54:47.006Z",-97.5993666346389,44.0883185484165,49.33987675,35,4.69830931,89.68405487,2960.87750596,4,1
"51","2013-10-01T01:54:48.011Z",-97.599348669639,44.0883179894197,48.99772455,35,4.73111771,91.04405487,2940.34501102,4,1
"52","2013-10-01T01:54:48.995Z",-97.599331174639,44.0883176504202,57.05539387,35,4.59988411,91.25405487,3423.88435946,4,1
"53","2013-10-01T01:54:50.000Z",-97.599313510639,44.0883175854184,56.65133163,35,4.63269251,90.46405487,3399.63665389,4,1
"54","2013-10-01T01:54:50.994Z",-97.5992959596389,44.088317807417,57.15479351,35,4.59988411,89.86405487,3429.84931479,4,1
"55","2013-10-01T01:54:52.005Z",-97.5992782136389,44.0883175944175,50.07884771,35,4.66550091,90.11405487,3005.22302586,4,1
"56","2013-10-01T01:54:52.992Z",-97.599260416639,44.0883173254191,50.07884771,35,4.66550091,90.79405487,3005.22302586,4,1
"57","2013-10-01T01:54:53.994Z",-97.599242652639,44.0883171594189,43.61073822,35,4.66550091,90.68405487,2617.07288945,4,1
"58","2013-10-01T01:54:55.004Z",-97.5992248736389,44.088317213418,43.61073822,35,4.66550091,90.32405487,2617.07288945,4,1
"59","2013-10-01T01:54:55.999Z",-97.5992070486389,44.0883173424174,41.26253993,35,4.69830931,90.04405487,2476.15791426,4,1
"60","2013-10-01T01:54:57.003Z",-97.5991890846389,44.0883172854173,41.16968571,35,4.73111771,90.01405487,2470.5857489,4,1
"61","2013-10-01T01:54:58.000Z",-97.5991697916388,44.0883175544156,48.53153161,35,5.0592017,89.27405487,2912.36885344,4,1
"62","2013-10-01T01:54:59.004Z",-97.5991493956386,44.0883183904125,45.85523365,35,5.35447729,87.96405487,2751.76467367,4,1
"63","2013-10-01T01:55:00.009Z",-97.5991289406382,44.0883194994096,56.18490987,35,5.38728569,86.71405487,3371.64676412,4,1
"64","2013-10-01T01:55:01.000Z",-97.599108665637,44.0883216614028,58.13695356,35,5.38728569,83.79405487,3488.78857012,4,1
"65","2013-10-01T01:55:01.998Z",-97.5990888266349,44.0883249573942,62.59196698,35,5.35447729,80.03405487,3756.13315792,4,1
"66","2013-10-01T01:55:03.002Z",-97.5990687406329,44.0883288323882,59.11437354,35,5.45290249,77.40405487,3547.44337488,4,1
