"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"40","2016-10-09T22:52:36.018Z",-97.60032894542,44.0909634799362,52.71987891,35,6.44087604,0.42968747,2952.17691649,13.69,1
"41","2016-10-09T22:52:37.009Z",-97.6003294764178,44.0909813339362,60.47205113,35,6.50649284,359.74215698,3386.27851839,13.69,1
"42","2016-10-09T22:52:38.017Z",-97.6003301634164,44.0909991109361,53.73941485,35,6.47368444,359.31215698,3009.26829328,13.69,1
"43","2016-10-09T22:52:39.009Z",-97.6003303894163,44.0910170539361,55.29821698,35,6.53930123,359.29215698,3096.55718263,13.69,1
"44","2016-10-09T22:52:40.014Z",-97.6003302994177,44.0910350769362,55.99138981,35,6.57210963,359.70215698,3135.37306873,13.82,1
"45","2016-10-09T22:52:41.016Z",-97.6003313784144,44.0910530269362,53.20018165,35,6.53930123,358.69215698,2979.07262827,13.82,1
"46","2016-10-09T22:52:42.012Z",-97.600331484416,44.0910709579362,55.89765565,35,6.53930123,359.19215698,3130.12419816,13.82,1
"47","2016-10-09T22:52:43.011Z",-97.6003319654158,44.0910888359362,53.84497703,35,6.50649284,359.14215698,3015.17950267,13.82,1
"48","2016-10-09T22:52:44.014Z",-97.6003329994137,44.0911063189362,57.02852855,35,6.37525924,358.48215698,3193.45015701,13.82,1
"49","2016-10-09T22:52:45.010Z",-97.6003332644155,44.0911239449362,50.66585765,35,6.44087604,359.03215698,2837.15703662,13.82,1
"50","2016-10-09T22:52:46.017Z",-97.6003327434241,44.0911415809363,62.22923657,35,6.44087604,1.69213098,3484.6763603,12.5,1
"51","2016-10-09T22:52:47.014Z",-97.6003325384193,44.0911592979362,64.56298713,35,6.47368444,0.22,3615.36035798,12.5,1
"52","2016-10-09T22:52:48.010Z",-97.6003330774172,44.0911769849362,60.02306559,35,6.44087604,359.57028198,3361.13648933,12.5,1
"53","2016-10-09T22:52:49.011Z",-97.600333226417,44.0911946469362,62.3813863,35,6.44087604,359.51028198,3493.1963514,12.5,1
"54","2016-10-09T22:52:50.015Z",-97.6003335224164,44.0912122649362,44.04346782,35,6.40806764,359.33028198,2466.32032772,12.5,1
