"","Group.1","X","Y","AppliedRate","SWATHWIDTH","DISTANCE","Heading","ControlRate","TargetRate","Elevation","Variety"
"132","2018-05-20T13:22:17.200Z",-97.5969676830239,44.0953288339507,26154.8330579733,2.5,7.55375564,90.3186972,25999.95644395,25997.0056575,1524.09041277,"5299 VT2P"
"133","2018-05-20T13:22:18.201Z",-97.5969409443615,44.0953278820439,26118.41135017,2.5,7.02882126,90.2886972,25999.95644395,25997.0056575,1524.2741398,"5299 VT2P"
"134","2018-05-20T13:22:19.202Z",-97.5969096530861,44.0953282482948,26108.9686851833,2.5,8.24273202,90.8886972,25999.95644395,25997.0056575,1524.46114768,"5299 VT2P"
"135","2018-05-20T13:22:20.200Z",-97.5968808753721,44.0953280772068,26145.3903929867,2.5,7.55375564,90.8086972,25999.95644395,25997.0056575,1524.54973036,"5299 VT2P"
"136","2018-05-20T13:22:21.200Z",-97.5968518668246,44.0953278324585,26126.5050630167,2.5,7.61937244,90.4986972,25999.95644395,25997.0056575,1524.61206631,"5299 VT2P"
"137","2018-05-20T13:22:22.200Z",-97.5968233113272,44.0953271013323,26125.1561108767,2.5,7.52094724,90.1986972,25999.95644395,25997.0056575,1524.75970411,"5299 VT2P"
"138","2018-05-20T13:22:23.200Z",-97.5967940699577,44.0953272167345,26086.03649879,2.5,7.68498924,90.4086972,25999.95644395,25997.0056575,1524.76298495,"5299 VT2P"
"139","2018-05-20T13:22:24.200Z",-97.59676534369,44.0953270524139,26102.22392448,2.5,7.55375564,90.0586972,25999.95644395,25997.0056575,1524.78595083,"5299 VT2P"
"140","2018-05-20T13:22:25.202Z",-97.5967364502425,44.0953268002238,26071.19802524,2.5,7.58656404,89.5386972,25999.95644395,25997.0056575,1524.85156763,"5299 VT2P"
"141","2018-05-20T13:22:26.200Z",-97.5967077288562,44.0953267920126,26009.1462267667,2.5,7.55375564,89.3786972,25999.95644395,25997.0056575,1524.96639702,"5299 VT2P"
"142","2018-05-20T13:22:27.200Z",-97.5966802740285,44.0953278321874,25980.81823181,2.5,7.22567165,89.3186972,25999.95644395,25997.0056575,1525.03201382,"5299 VT2P"
"143","2018-05-20T13:22:28.200Z",-97.5966492584122,44.0953286503105,25902.5790076433,2.5,8.20992362,89.0386972,25999.95644395,25997.0056575,1525.2026175,"5299 VT2P"
"144","2018-05-20T13:22:29.200Z",-97.5966205133937,44.0953264912078,25835.1314006,2.5,7.61937244,88.9586972,25999.95644395,25997.0056575,1525.14356238,"5299 VT2P"
"145","2018-05-20T13:22:30.200Z",-97.5965911099867,44.0953286444962,25806.8034056433,2.5,7.75060604,91.8186972,25999.95644395,25997.0056575,1525.04513718,"5299 VT2P"
"146","2018-05-20T13:22:31.201Z",-97.5965620467462,44.0953290632549,25794.6628363767,2.5,7.65218084,92.0986972,25999.95644395,25997.0056575,1525.10747314,"5299 VT2P"
"147","2018-05-20T13:22:32.201Z",-97.596533784815,44.0953279089867,25822.9908313367,2.5,7.48813884,92.3786972,25999.95644395,25997.0056575,1525.12715818,"5299 VT2P"
"148","2018-05-20T13:22:33.200Z",-97.5965051136237,44.0953274317253,25852.66777843,2.5,7.55375564,93.1986972,25999.95644395,25997.0056575,1525.0385755,"5299 VT2P"
"149","2018-05-20T13:22:34.200Z",-97.5964763849474,44.0953264990091,25852.6677784333,2.5,7.61937244,92.7586972,25999.95644395,25997.0056575,1525.1370007,"5299 VT2P"
"150","2018-05-20T13:22:35.200Z",-97.5964476724113,44.095325534283,25897.18319908,2.5,7.55375564,92.5886972,25999.95644395,25997.0056575,1525.06810306,"5299 VT2P"
