"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"187","2018-10-01T17:09:51.012Z",523.490084048987,772.804635618285,17.36,4.49371965,203.82408118
"188","2018-10-01T17:09:52.008Z",525.363264442558,772.761285285521,17.36,4.46091125,203.70354082
"189","2018-10-01T17:09:53.007Z",527.239206494469,772.743923034504,17.36,4.46091125,214.17826434
"190","2018-10-01T17:09:54.011Z",529.137794178991,772.721252578208,17.36,4.52652805,207.52215309
"191","2018-10-01T17:09:55.006Z",531.063004295058,772.677349308654,17.36,4.59214485,201.97277361
"192","2018-10-01T17:09:56.001Z",533.136902316807,772.628027248193,17.36,4.92022884,179.8498124
"193","2018-10-01T17:09:57.004Z",535.199864157967,772.57748871988,17.36,4.92022884,169.7808378
"194","2018-10-01T17:09:58.009Z",537.328995423438,772.524074914919,17.36,5.05146243,172.82328928
"195","2018-10-01T17:09:59.011Z",539.410405164475,772.473757565722,17.36,4.95303724,173.58190903
"196","2018-10-01T17:10:00.004Z",541.529152577571,772.422444924647,17.36,5.05146243,173.37586684
"197","2018-10-01T17:10:01.007Z",543.642708077822,772.358525301044,17.36,5.01865404,172.34075947
"198","2018-10-01T17:10:02.011Z",545.718373560532,772.284210444428,17.36,4.95303724,187.99591284
"199","2018-10-01T17:10:03.004Z",547.844743170803,772.2250460901,17.36,5.05146243,170.40050227
"200","2018-10-01T17:10:04.007Z",549.985583883585,772.145865377794,17.36,5.08427083,172.82014873
"201","2018-10-01T17:10:05.006Z",552.100906833809,772.086590429193,17.73,5.01865404,164.23694731
"202","2018-10-01T17:10:06.010Z",554.242520818022,772.016256725161,17.73,5.08427083,160.82773597
"203","2018-10-01T17:10:07.013Z",556.386675504801,772.00165916752,17.73,5.11707923,132.05294281
"204","2018-10-01T17:10:08.005Z",558.538783800439,771.966492317468,19.89,5.11707923,125.27975286
"205","2018-10-01T17:10:09.009Z",560.711991198384,771.908544421562,19.89,5.18269603,94.34978667
"206","2018-10-01T17:10:10.009Z",562.884867205053,771.848053012968,19.89,5.18269603,109.29956793
"207","2018-10-01T17:10:11.003Z",565.081603972368,771.776724020986,19.89,5.21550443,146.06130409
"208","2018-10-01T17:10:12.007Z",567.251497393178,771.668790538272,19.89,5.18269603,162.97018198
"209","2018-10-01T17:10:13.013Z",569.428571140429,771.534979557868,19.89,5.18269603,178.25733561
"210","2018-10-01T17:10:14.005Z",571.599900635632,771.364674671574,19.89,5.18269603,177.64428279
"211","2018-10-01T17:10:15.012Z",573.735438993789,771.148144181369,19.89,5.11707923,168.53023876
