"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"64","2018-10-27T21:09:12.013Z",23.6339622225865,143.623784270655,17.82,5.97901933,19.92111333
"65","2018-10-27T21:09:12.995Z",23.7724636991782,141.835747937903,17.82,5.91340253,34.61078969
"66","2018-10-27T21:09:14.002Z",23.9379330008019,140.042956777554,17.82,5.91340253,43.91857371
"67","2018-10-27T21:09:14.990Z",23.9920906060149,138.172761450058,17.82,6.17586972,20.36458852
"68","2018-10-27T21:09:15.992Z",24.0166168881333,136.40960502924,17.82,5.81497733,27.05899319
"69","2018-10-27T21:09:16.994Z",24.0514642092761,134.977517301876,17.82,4.73230017,54.25766326
"71","2018-10-27T21:09:26.992Z",30.8720543478097,144.89180801735,15.95,4.66668337,291.00222311
"72","2018-10-27T21:09:27.993Z",30.838093877345,143.153765041955,15.95,5.74936053,62.75762147
"73","2018-10-27T21:09:28.993Z",31.8820880598205,141.549050317085,17.82,5.81497733,46.71567901
"74","2018-10-27T21:09:29.989Z",32.9927000593998,139.926824564962,15.97,5.71655213,35.13145017
"75","2018-10-27T21:09:30.995Z",34.0333374493923,138.419791610795,15.97,5.19161775,20.44181685
"77","2018-10-27T21:09:32.994Z",37.2104370396361,136.835881161983,17.82,4.43702457,52.67540156
"78","2018-10-27T21:09:33.993Z",38.7421657157114,136.073339508176,17.82,4.40421618,36.11128738
"79","2018-10-27T21:09:34.992Z",40.3218372133972,135.340874914481,17.82,4.46983297,35.58117651
"80","2018-10-27T21:09:36.001Z",41.7108472224659,134.699304930921,16.06,3.91209019,55.60675479
"81","2018-10-27T21:09:36.994Z",42.6391844463235,134.287735902473,16.06,2.59975423,118.17973378
"83","2018-10-27T21:09:48.993Z",36.0531712808229,143.303905048676,17.82,4.83072536,37.85958834
"88","2018-10-27T21:10:05.991Z",34.2910487630159,143.862720078072,20.82,4.27298258,17.07318376
"89","2018-10-27T21:10:06.988Z",35.2210771142778,145.145923563502,20.82,4.60106657,114.03144312
"90","2018-10-27T21:10:07.994Z",36.1453732785688,146.825663058614,20.82,5.65093534,93.14068626
"91","2018-10-27T21:10:08.993Z",35.9250805173246,148.772267362594,20.82,6.43833691,107.30936327
"92","2018-10-27T21:10:09.990Z",35.661838960021,150.736121737068,16.79,6.50395371,130.68749362
"93","2018-10-27T21:10:10.995Z",35.5322157572088,152.747634965297,16.79,6.6351873,138.65488599
"94","2018-10-27T21:10:12.000Z",35.4053670379192,154.74554717275,16.79,6.60237891,154.72043654
"95","2018-10-27T21:10:12.989Z",35.29816155908,156.646151282722,16.79,6.27429492,136.47538248
"96","2018-10-27T21:10:13.995Z",35.2391208443835,158.522981256282,16.79,6.17586972,164.61188812
"97","2018-10-27T21:10:14.995Z",35.2032747014131,160.387758294953,16.79,6.14306132,172.8994937
"98","2018-10-27T21:10:15.992Z",35.0898544247775,162.248665123617,16.79,6.14306132,206.74987786
"99","2018-10-27T21:10:16.997Z",35.0523435945323,164.114658509314,16.79,6.14306132,216.323764
"100","2018-10-27T21:10:17.994Z",35.014832776904,165.999228900531,16.79,6.20867812,176.75570483
"101","2018-10-27T21:10:18.989Z",34.977099996241,167.871304046494,20.82,6.17586972,180.01676696
"102","2018-10-27T21:10:19.995Z",34.9661130980777,169.719162743321,20.82,6.07744452,180.87194537
"103","2018-10-27T21:10:20.997Z",34.930599902025,171.573324351276,20.82,6.11025292,161.91743824
"104","2018-10-27T21:10:21.993Z",34.8522489206065,173.351076983533,20.82,5.84778573,114.15715522
"105","2018-10-27T21:10:22.992Z",34.709086362227,175.001886781921,20.82,5.45408494,75.58556604
"106","2018-10-27T21:10:23.993Z",34.6024357917629,176.667624521969,20.82,5.48689334,227.79234615
"107","2018-10-27T21:10:24.990Z",34.4238710054426,178.174683716931,20.82,4.99476736,288.51877404
"108","2018-10-27T21:10:25.993Z",34.295801532833,179.60256950171,20.82,4.73230017,185.47282729
"109","2018-10-27T21:10:26.994Z",34.1715053498025,180.38037083447,20.82,2.56694583,169.15008668
"110","2018-10-27T21:10:35.994Z",28.4745974303568,176.799537895685,15.23,4.04332379,415.88442591
"111","2018-10-27T21:10:36.998Z",28.1400142275472,178.009365794297,15.23,4.24017418,339.1253252
"112","2018-10-27T21:10:37.994Z",33.0128873467177,180.000095215515,15.23,4.76510856,62.59205422
"113","2018-10-27T21:10:39.000Z",32.853632836582,180.906387471177,15.23,3.02626342,187.13134683
"114","2018-10-27T21:10:39.998Z",32.8056899834295,181.545082446392,15.23,2.10762825,359.72273588
"115","2018-10-27T21:10:40.991Z",32.6626383537344,182.708356545499,15.23,3.84647339,238.47218035
"116","2018-10-27T21:10:41.997Z",32.2364800058325,184.071996872755,15.23,4.60106657,216.41461279
"117","2018-10-27T21:10:42.998Z",31.7485064959848,185.539911676134,15.11,4.96195896,218.80855324
"118","2018-10-27T21:10:43.992Z",31.1158167085948,187.107456707398,15.11,5.38846814,201.35679525
"119","2018-10-27T21:10:45.000Z",30.4790206783997,188.689155641308,15.11,5.42127654,203.69564667
"120","2018-10-27T21:10:45.997Z",29.7571039606146,190.254710277103,16.85,5.45408494,196.26788849
"121","2018-10-27T21:10:46.993Z",28.9373039827643,191.872346867958,16.85,5.68374373,203.35512654
"122","2018-10-27T21:10:47.997Z",28.0852091727171,193.501925808056,16.85,5.74936053,200.18235654
"123","2018-10-27T21:10:48.998Z",27.3112433810538,195.134158600922,16.85,5.68374373,198.80058679
"124","2018-10-27T21:10:49.992Z",26.6286130842394,196.746819192105,16.85,5.55251014,218.36790138
"125","2018-10-27T21:10:50.994Z",25.9654040711491,198.364676925965,16.85,5.55251014,228.19640017
"126","2018-10-27T21:10:51.991Z",25.3766617817862,199.988395255872,16.85,5.51970174,238.0452196
"127","2018-10-27T21:10:52.997Z",24.8350854599722,201.639094466258,16.85,5.58531854,229.48314201
"128","2018-10-27T21:10:53.996Z",24.3414519645,203.29875045154,16.85,5.58531854,170.1101536
"129","2018-10-27T21:10:54.998Z",23.882443842907,204.942925596007,16.85,5.51970174,136.38268129
"130","2018-10-27T21:10:55.992Z",23.5249812508021,206.595615205004,16.85,5.51970174,118.90739053
"131","2018-10-27T21:10:56.992Z",23.1981488083505,208.265001998698,16.85,5.55251014,161.26341492
"132","2018-10-27T21:10:57.998Z",22.8927352711986,209.904532898857,16.85,5.45408494,199.30490125
"133","2018-10-27T21:10:58.996Z",22.6402585954022,211.479486608914,16.85,5.22442615,231.91806896
"134","2018-10-27T21:10:59.996Z",22.4025421026169,213.053666269742,16.85,5.22442615,227.69516138
"135","2018-10-27T21:11:00.995Z",22.203446211091,214.639124828014,16.85,5.25723455,241.55473672
"136","2018-10-27T21:11:01.991Z",22.0237716111747,216.068226967674,16.85,4.73230017,216.630059
"137","2018-10-27T21:11:02.998Z",21.9392058114575,216.637147617969,16.85,1.87796946,296.57141637
"138","2018-10-27T21:11:22.992Z",19.511899891287,194.630089576164,15.11,4.53544977,23.58979484
"140","2018-10-27T21:11:25.998Z",9.43073126896935,194.501458618026,15.11,4.07613219,29.74017055
"143","2018-10-27T21:11:34.992Z",10.0318900671254,208.440539265174,15.56,4.76510856,152.80298743
"144","2018-10-27T21:11:35.993Z",10.2048679791559,210.029485350614,15.56,5.12600095,153.99298426
"145","2018-10-27T21:11:37.003Z",9.9407385160923,211.667799896676,15.56,5.45408494,144.72971954
"146","2018-10-27T21:11:37.995Z",9.71090149103011,213.433831324266,15.56,5.84778573,171.67857429
"147","2018-10-27T21:11:39.004Z",9.45809188881845,215.164256835346,15.56,5.74936053,174.61759636
"148","2018-10-27T21:11:40.006Z",9.25100552360708,216.929182496842,15.56,5.84778573,194.03458206
"149","2018-10-27T21:11:41.000Z",9.06622589375441,218.692228336728,15.56,5.81497733,197.20643979
"150","2018-10-27T21:11:42.004Z",8.88111332486968,220.429841379668,15.56,5.74936053,199.45713446
"151","2018-10-27T21:11:42.992Z",8.80098664390559,222.107300318884,15.56,5.51970174,203.63679999
"152","2018-10-27T21:11:43.994Z",8.69944107656707,223.817932481347,15.26,5.65093534,199.6143847
"153","2018-10-27T21:11:45.000Z",8.6159850494412,225.529117532749,15.26,5.65093534,194.27704809
"154","2018-10-27T21:11:45.996Z",8.49879148953483,227.239860270642,15.26,5.65093534,194.36985793
"155","2018-10-27T21:11:46.992Z",8.35718261562198,228.956021301288,15.26,5.68374373,204.3129686
"156","2018-10-27T21:11:48.003Z",8.24742462102599,230.668201543354,15.26,5.65093534,216.80332193
"157","2018-10-27T21:11:48.998Z",8.17062731618864,232.381819295877,15.26,5.65093534,216.16136151
"158","2018-10-27T21:11:49.995Z",8.09449588783832,234.09720628515,15.26,5.65093534,203.98600563
"159","2018-10-27T21:11:51.000Z",8.07585144240477,235.818785605407,15.26,5.68374373,202.50779883
"160","2018-10-27T21:11:51.997Z",8.0587607082486,237.534946636054,15.26,5.65093534,211.92988036
"161","2018-10-27T21:11:52.994Z",8.06109125308521,239.267583696607,15.26,5.71655213,192.76714884
"162","2018-10-27T21:11:54.001Z",8.07418673147341,240.991374567908,15.26,5.68374373,198.9261225
"163","2018-10-27T21:11:54.998Z",8.08805907023161,242.726776062946,15.26,5.71655213,200.08781385
"164","2018-10-27T21:11:55.997Z",8.09660442548143,244.464278532813,15.26,5.71655213,208.27441314
"165","2018-10-27T21:11:56.995Z",8.14776561567914,246.19768963081,15.26,5.71655213,201.25824243
"166","2018-10-27T21:11:57.995Z",8.19570843413542,247.939725771126,15.26,5.74936053,205.1732967
"167","2018-10-27T21:11:58.994Z",8.28859763553041,249.691050410274,15.26,5.78216893,197.45874739
"168","2018-10-27T21:12:00.001Z",8.34319917627521,251.430322112177,15.39,5.74936053,196.90885621
"169","2018-10-27T21:12:00.995Z",8.40146302429329,253.194142001293,15.39,5.81497733,201.90344713
"170","2018-10-27T21:12:01.994Z",8.43830797332011,254.948120495566,15.39,5.78216893,196.76491155
"171","2018-10-27T21:12:03.000Z",8.49568398654785,256.715810586833,15.39,5.81497733,200.30396863
"172","2018-10-27T21:12:03.998Z",8.52675804019099,258.50041902073,15.39,5.88059413,198.79308738
"173","2018-10-27T21:12:04.995Z",8.55838697855267,260.275738952652,15.39,5.84778573,202.22010989
"174","2018-10-27T21:12:05.997Z",8.61132383990816,262.060457959622,15.39,5.88059413,214.89221456
"175","2018-10-27T21:12:06.995Z",8.64606018978486,263.857229907766,15.39,5.91340253,226.70165953
"176","2018-10-27T21:12:07.994Z",8.66903279847638,265.604905491697,15.39,5.74936053,216.45272752
"177","2018-10-27T21:12:08.993Z",8.68690037407732,267.386307180743,15.39,5.88059413,199.63649563
"178","2018-10-27T21:12:09.994Z",8.70843025695154,269.162069420674,15.39,5.84778573,219.50500559
"179","2018-10-27T21:12:11.000Z",8.70732047489761,270.917927731843,15.39,5.78216893,232.33827401
