"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"9522","2018-05-19T02:11:31.800Z",616.787068912686,437.840227184989,26110.3176373267,26000.0072593433
"9523","2018-05-19T02:11:32.800Z",616.821123891601,435.572453310041,26110.3176373233,26000.0072593433
"9524","2018-05-19T02:11:33.800Z",616.779779948841,433.217817085117,26110.3176373233,26000.0072593433
"9525","2018-05-19T02:11:34.800Z",616.710240490146,430.899106094256,26149.4372494067,26000.0072593433
"9526","2018-05-19T02:11:35.800Z",616.70759626078,428.59947071997,26211.4890478867,26000.0072593433
"9527","2018-05-19T02:11:36.800Z",616.653081902833,426.293443261595,26211.4890478867,26000.0072593433
"9528","2018-05-19T02:11:37.800Z",616.661643376584,423.969622067053,26274.8897985033,26666.6594073267
"9529","2018-05-19T02:11:38.800Z",616.554063472733,421.752757646757,26444.8577682433,26666.6594073267
"9530","2018-05-19T02:11:39.801Z",616.533567921117,419.425019212474,26266.7960856567,26666.6594073267
"9531","2018-05-19T02:11:40.800Z",616.604963674507,417.11949956555,26502.8627102967,26666.6594073267
"9532","2018-05-19T02:11:41.800Z",616.582252023596,414.856918582607,26587.84669517,26666.6594073267
"9533","2018-05-19T02:11:42.800Z",616.59741468336,412.592870011164,26602.6851687167,26666.6594073267
"9534","2018-05-19T02:11:43.801Z",616.60463281707,410.343899758257,26626.96630725,26666.6594073267
"9535","2018-05-19T02:11:44.800Z",616.603369615362,408.062477023764,26968.2511988733,26999.98548132
"9536","2018-05-19T02:11:45.800Z",616.625442231407,405.807001459633,26679.57544074,26999.98548132
"9537","2018-05-19T02:11:46.800Z",616.504863846632,403.538760863587,26965.5532945933,26999.98548132
"9538","2018-05-19T02:11:47.800Z",616.450533866292,401.254713100495,26825.26227195,26999.98548132
"9539","2018-05-19T02:11:48.800Z",616.509827478259,398.947999213516,26825.26227195,26999.98548132
"9540","2018-05-19T02:11:49.800Z",616.445745948669,396.665431747451,26890.0119747033,26999.98548132
"9541","2018-05-19T02:11:50.800Z",616.31381801265,394.357248980138,26948.0169167633,26999.98548132
"9542","2018-05-19T02:11:51.800Z",616.341063745755,392.064361547549,27684.54478564,26666.6594073267
