"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"12878","2018-05-07T15:56:25.450Z",1097.76111367368,301.557666249437,25794.66283638,26000
"12879","2018-05-07T15:56:26.451Z",1097.36501684734,299.414344245144,25856.7146348567,26000
"12880","2018-05-07T15:56:27.450Z",1096.99008653162,297.139977019901,25898.53215122,26000
"12881","2018-05-07T15:56:28.451Z",1097.23151070216,294.962560646088,25898.53215122,26000
"12882","2018-05-07T15:56:29.450Z",1096.82569737116,292.654330123247,26044.2189824267,26000
"12883","2018-05-07T15:56:30.450Z",1097.0686103677,290.149701591661,26044.2189824267,26000
"12884","2018-05-07T15:56:53.650Z",1060.94471146656,284.608408722849,25997.0056575,26000
"12885","2018-05-07T15:56:54.450Z",1060.2823145341,285.916142432215,25997.0056575,26000
"12886","2018-05-07T15:56:54.850Z",1059.93967671155,286.927784279855,25997.0056575,26000
"12887","2018-05-07T15:56:55.250Z",1059.5314934533,287.889624085976,25997.0056575,26000
"12888","2018-05-07T15:56:55.450Z",1059.14665005679,287.976938317832,20019.79872161,26000
"12889","2018-05-07T15:56:55.650Z",1059.08891842524,288.825363661926,21215.240108788,26000
"12890","2018-05-07T15:56:56.051Z",1058.61893088128,289.850363295742,22012.2010335733,26000
"12891","2018-05-07T15:56:56.250Z",1059.0509834295,292.194891848719,23340.4692415489,26000
"12893","2018-05-07T15:56:57.450Z",1056.78345894887,295.135428885388,27081.5631787033,26000
"12894","2018-05-07T15:56:58.450Z",1054.15817012068,295.508485303794,25091.85877102,26000
"12895","2018-05-07T15:56:59.450Z",1051.49882725581,295.773157441214,26118.41135017,26000
"12896","2018-05-07T15:57:00.451Z",1048.67420598001,296.025941480435,25820.2929270533,26000
"12897","2018-05-07T15:57:01.450Z",1045.84228787503,295.875940541811,24521.2520154633,26000
"12898","2018-05-07T15:57:02.450Z",1042.99769424514,295.872760707905,24626.4702824433,26000
"12899","2018-05-07T15:57:03.450Z",1040.29492183393,295.880677136311,24626.4702824433,26000
"12900","2018-05-07T15:57:04.450Z",1037.58798108104,295.797344957341,25229.45188938,26000
"12901","2018-05-07T15:57:05.450Z",1034.92002949007,295.559402907388,25317.1337785333,26000
"12902","2018-05-07T15:57:06.451Z",1032.30285982457,295.070789531903,25423.70099766,26000
"12903","2018-05-07T15:57:07.450Z",1029.93664096011,294.397656800913,25458.7737533167,26000
"12904","2018-05-07T15:57:08.451Z",1027.40141427217,293.887163227983,25479.00803543,26000
"12905","2018-05-07T15:57:09.450Z",1025.12172531534,292.875899977027,25522.17450394,26000
"12906","2018-05-07T15:57:10.451Z",1022.86191381177,291.863203890803,25729.91313362,26000
"12907","2018-05-07T15:57:11.450Z",1020.82821435833,290.591030693045,25858.0635869933,26000
"12908","2018-05-07T15:57:12.450Z",1018.91479375396,289.169415337511,25858.0635869933,26000
"12909","2018-05-07T15:57:13.450Z",1017.03216129401,287.589824831843,25948.44338043,26000
"12910","2018-05-07T15:57:14.450Z",1015.05012183714,286.054918130331,25948.44338043,26000
"12911","2018-05-07T15:57:15.450Z",1013.06329342077,284.584211620334,25790.6159799567,26000
"12912","2018-05-07T15:57:16.450Z",1011.16025021677,283.148190494252,25778.4754106833,26000
"12913","2018-05-07T15:57:17.451Z",1009.0461697167,281.825493354692,25806.8034056433,26000
"12914","2018-05-07T15:57:18.450Z",1006.81114107669,280.652805926937,25806.8034056433,26000
"12915","2018-05-07T15:57:19.451Z",1004.51367301305,279.604352246783,25787.9180756733,26000
"12916","2018-05-07T15:57:20.450Z",1002.01191143906,278.718282467196,25787.9180756733,26000
"12917","2018-05-07T15:57:21.450Z",999.296342464371,278.003358067486,25682.69980869,26000
"12918","2018-05-07T15:57:22.451Z",996.558011216806,277.207420417852,25576.13258957,26000
"12919","2018-05-07T15:57:23.450Z",993.745367855369,276.57928894178,25596.36687168,26000
"12920","2018-05-07T15:57:24.450Z",990.85665062688,276.054940193675,25727.21522934,26000
"12921","2018-05-07T15:57:25.451Z",987.990302851683,275.631224852485,25712.37675579,26000
"12922","2018-05-07T15:57:26.450Z",985.157943432244,275.21050046014,25800.05864494,26000
"12923","2018-05-07T15:57:27.451Z",982.328234215569,274.795435460283,25693.4914258167,26000
"12924","2018-05-07T15:57:28.451Z",979.489104872691,274.331852527283,25693.4914258167,26000
"12925","2018-05-07T15:57:29.451Z",976.614653842259,274.07824408313,25688.0956172567,26000
"12926","2018-05-07T15:57:30.450Z",973.76472313298,273.69259284999,25688.0956172567,26000
"12927","2018-05-07T15:57:31.450Z",970.942539344609,273.198624327433,25783.87121925,26000
"12928","2018-05-07T15:57:32.451Z",968.175120494431,272.695997483137,25805.4544535033,26000
"12929","2018-05-07T15:57:33.450Z",965.456020851081,272.22822436556,25817.59502277,26000
"12930","2018-05-07T15:57:34.451Z",962.699172237795,271.740999682076,25787.9180756733,26000
"12931","2018-05-07T15:57:35.450Z",959.927939745956,271.269148874025,25801.40759708,26000
"12932","2018-05-07T15:57:36.451Z",957.202378681348,270.753168871355,25790.6159799533,26500.0565585933
"12933","2018-05-07T15:57:37.450Z",954.474502775954,270.291813476549,25742.0537028867,27000.1131171867
"12934","2018-05-07T15:57:38.452Z",951.720910206197,269.907239878717,26134.59877586,27000.1131171867
"12935","2018-05-07T15:57:39.451Z",949.032331230228,269.359773571883,26737.5803827967,27000.1131171867
"12936","2018-05-07T15:57:40.451Z",946.513314346182,268.95786972059,27900.3771281633,27500.16967578
"12937","2018-05-07T15:57:41.451Z",943.919889061644,268.653308800109,27657.5657428233,27500.16967578
"12938","2018-05-07T15:57:42.451Z",941.335769785832,268.319798165232,27579.3265186567,27500.16967578
"12939","2018-05-07T15:57:43.451Z",938.788492319802,267.981710053695,27078.86527442,27500.16967578
"12940","2018-05-07T15:57:44.450Z",936.03729265088,267.554064623792,27054.5841358867,27500.16967578
"12941","2018-05-07T15:57:45.450Z",933.15614018263,267.070535134645,27081.5631787,27500.16967578
"12942","2018-05-07T15:57:46.450Z",930.196465729171,266.62478936528,26782.09580344,27500.16967578
"12943","2018-05-07T15:57:47.450Z",927.367653587418,266.12740930676,26782.09580344,27500.16967578
"12944","2018-05-07T15:57:48.450Z",924.831563559712,265.394967468793,26856.2881711867,27500.16967578
"12945","2018-05-07T15:57:49.450Z",922.217475682513,264.706281932193,26856.2881711867,27500.16967578
"12946","2018-05-07T15:57:50.450Z",919.701172230611,263.705571487092,26682.2733450233,27500.16967578
"12947","2018-05-07T15:57:51.450Z",917.529808843773,262.398325302198,26587.8466951667,27500.16967578
"12948","2018-05-07T15:57:52.450Z",915.418012022274,261.052548855172,26454.30043323,27500.16967578
"12949","2018-05-07T15:57:53.450Z",913.550381149953,259.544040847246,26628.3152593933,27500.16967578
"12950","2018-05-07T15:57:54.450Z",911.847734235078,257.915719315801,26663.3880150533,27500.16967578
"12951","2018-05-07T15:57:55.450Z",910.15260406168,256.271519690578,26749.7209520633,27500.16967578
"12952","2018-05-07T15:57:56.450Z",908.555635104311,254.610083835643,26865.7308361733,27500.16967578
"12953","2018-05-07T15:57:57.450Z",906.99897645072,252.929833427514,26865.7308361733,27500.16967578
"12954","2018-05-07T15:57:58.450Z",905.573455675173,251.151597735424,27045.1414709,27500.16967578
"12955","2018-05-07T15:58:36.450Z",903.806425256293,277.481121193936,23761.79196019,26000
"12956","2018-05-07T15:58:37.451Z",906.442459924559,278.432264595607,24644.0066602733,26000
"12957","2018-05-07T15:58:38.450Z",909.137666675313,279.258155312035,25466.8674661667,26000
"12958","2018-05-07T15:58:39.450Z",911.795373771222,280.040677400245,25524.8724082167,26000
"12959","2018-05-07T15:58:40.450Z",914.45953086466,280.756528150902,26790.1895162867,26000
"12960","2018-05-07T15:58:41.450Z",917.197633492593,281.403852471212,26200.6974307567,26000
"12961","2018-05-07T15:58:42.450Z",919.952156106225,282.076485409732,25661.1165744367,26000
"12962","2018-05-07T15:58:43.452Z",922.664913072988,282.694264730156,25621.9969623567,26000
"12963","2018-05-07T15:58:44.450Z",925.434342214197,283.255513018242,25627.3927709167,26000
"12964","2018-05-07T15:58:45.450Z",928.227932185382,283.769145745986,25615.25220165,26000
"12965","2018-05-07T15:58:46.450Z",931.006726068359,284.316907294058,25733.9599900433,26000
"12966","2018-05-07T15:58:47.450Z",933.774428291982,284.849851812353,25743.4026550267,26000
"12967","2018-05-07T15:58:48.451Z",936.500061700044,285.430985119383,25756.8921764367,26000
"12968","2018-05-07T15:58:49.450Z",939.269731037542,285.974372269617,25812.19921421,26000
"12969","2018-05-07T15:58:50.450Z",942.072594412684,286.481861880855,25801.40759708,26000
"12970","2018-05-07T15:58:51.450Z",944.858226988502,287.008402750714,25725.8662772,26000
"12971","2018-05-07T15:58:52.451Z",947.600615208212,287.482567811295,25868.8552041233,26000
"12972","2018-05-07T15:58:53.450Z",950.31566524982,288.033158353976,25909.3237683433,26000
"12973","2018-05-07T15:58:54.450Z",953.159385191431,288.505143088594,25921.4643376133,26000
"12974","2018-05-07T15:58:55.451Z",955.964285515602,288.983778779378,25936.30281116,26000
"12975","2018-05-07T15:58:56.450Z",958.754627529416,289.42728573804,25906.6258640633,26000
"12976","2018-05-07T15:58:57.451Z",961.666448035257,289.859367845475,25882.34472553,26000
"12977","2018-05-07T15:58:58.450Z",964.443058237501,290.315896981123,25910.6727204867,26000
"12978","2018-05-07T15:58:59.450Z",967.295714231479,290.67013320733,25880.99577339,26000
"12979","2018-05-07T15:59:00.450Z",970.127606621235,291.124232237457,25828.3866398967,26000
"12980","2018-05-07T15:59:01.450Z",973.096299268815,291.381955244436,25902.5790076433,26000
"12981","2018-05-07T15:59:02.450Z",975.990925789505,291.652322335355,25874.2510126867,26000
"12982","2018-05-07T15:59:03.450Z",978.761302816481,291.907444085114,25925.5111940367,26000
"12983","2018-05-07T15:59:04.450Z",981.287545806939,292.243973361796,25891.7873905133,26000
"12984","2018-05-07T15:59:05.450Z",984.08924235674,292.710960718556,25789.2670278133,26000
"12985","2018-05-07T15:59:06.451Z",986.678639690389,293.63660702081,25786.5691235333,26000
"12986","2018-05-07T15:59:07.450Z",989.046279231041,294.786278157,25739.3557986033,26000
"12987","2018-05-07T15:59:08.451Z",991.464981138219,295.905091035272,25731.26208576,26000
"12988","2018-05-07T15:59:09.450Z",993.587256734251,297.256646286237,25800.05864494,26000
"12989","2018-05-07T15:59:10.450Z",995.804804496793,298.538282906681,25779.8243628267,26000
"12990","2018-05-07T15:59:11.451Z",997.800648789752,300.045081087673,25849.96987415,26000
"12991","2018-05-07T15:59:12.450Z",999.844637417875,301.509568607987,25843.2251134467,26000
"12992","2018-05-07T15:59:13.450Z",1001.8897052006,302.933266629492,25653.0228615967,26000
"12993","2018-05-07T15:59:14.450Z",1004.01016985015,304.277993528594,25662.46552658,26000
"12994","2018-05-07T15:59:15.450Z",1006.20544838269,305.53682689825,25805.4544535067,26000
"12995","2018-05-07T15:59:16.450Z",1008.57391739709,306.712493207206,25770.3816978467,26000
"12996","2018-05-07T15:59:17.450Z",1011.08371028961,307.724071806377,25801.4075970833,26000
"12997","2018-05-07T15:59:18.450Z",1013.58081857153,308.781606325079,25781.17331497,26000
"12998","2018-05-07T15:59:19.451Z",1016.22660360416,309.539652167062,25569.3878288633,26000
"12999","2018-05-07T15:59:20.450Z",1018.93549822628,310.298743576587,25523.5234560767,26000
"13000","2018-05-07T15:59:21.450Z",1021.667682995,310.97652689959,25458.7737533167,26000
"13001","2018-05-07T15:59:22.450Z",1024.46198276352,311.616564285795,25300.9463528433,26000
"13002","2018-05-07T15:59:23.450Z",1027.1879644424,312.075474091977,25354.90443848,26000
"13003","2018-05-07T15:59:24.450Z",1029.80008572441,312.536098040183,25601.7626802433,26000
"13004","2018-05-07T15:59:25.450Z",1032.60233864894,312.942672929105,25631.43962734,26000
"13005","2018-05-07T15:59:26.450Z",1035.42236320582,313.195759787688,25682.69980869,26000
"13006","2018-05-07T15:59:27.450Z",1038.04975104103,313.484451142432,25657.0697180167,26000
"13007","2018-05-07T15:59:28.451Z",1040.65620781018,313.526509858935,25634.1375316233,26000
"13008","2018-05-07T15:59:29.450Z",1043.2294473332,313.535562845026,25733.9599900433,26000
"13009","2018-05-07T15:59:30.450Z",1045.88139360125,313.532983380121,25733.9599900433,26000
"13010","2018-05-07T15:59:31.450Z",1048.51922006713,313.439991144782,25782.52226711,26000
"13011","2018-05-07T15:59:32.450Z",1051.31830089504,313.345853565218,25782.52226711,26000
"13012","2018-05-07T15:59:33.450Z",1054.5009289739,313.384085928858,26122.4582065933,26000
"13013","2018-05-07T15:59:33.851Z",1055.69610454225,314.083110605901,26110.6855333645,26000
"13014","2018-05-07T15:59:34.051Z",1056.35809546723,314.947199735655,26096.55832549,26000
"13015","2018-05-07T15:59:34.250Z",1057.00729293928,315.835998336389,26079.2917380878,26000
"13016","2018-05-07T15:59:34.451Z",1057.70167910164,317.38800386273,26025.3336524557,26000
"13017","2018-05-07T15:59:34.651Z",1058.59048112668,320.509987167669,25831.08454418,26000
"13018","2018-05-07T15:59:49.650Z",1081.09588424343,299.692252089821,25997.0056575,26000
"13019","2018-05-07T15:59:49.850Z",1080.5243974905,298.851154853919,25997.0056575,26000
"13029","2018-05-07T15:59:53.451Z",1082.39000491858,289.479359373805,22334.60059523,26000
"13030","2018-05-07T15:59:53.650Z",1082.05825085959,288.706105972075,23555.4022826533,26000
"13039","2018-05-07T15:59:56.651Z",1089.71187335686,285.097322555866,22755.4736631578,26000
"13040","2018-05-07T15:59:57.251Z",1090.09718969987,283.512206118352,22233.429184668,26000
"13041","2018-05-07T15:59:57.451Z",1091.28141648273,283.746074994849,22969.2212614655,26000
"13042","2018-05-07T15:59:58.250Z",1093.56890655559,283.038466573616,22431.7251493633,26000
"13043","2018-05-07T15:59:58.450Z",1093.90766040628,282.691333692892,25885.04262981,26000
"13044","2018-05-07T15:59:59.450Z",1095.84265294699,281.108253071329,26007.7972746233,26000
"13045","2018-05-07T16:00:00.450Z",1097.99735650499,279.676063617333,25344.11282135,26000
"13046","2018-05-07T16:00:01.450Z",1100.34353631283,278.37211800878,25659.7676223,26000
"13047","2018-05-07T16:00:02.450Z",1102.9042282012,277.252725038983,25781.17331497,26000
"13048","2018-05-07T16:00:03.450Z",1105.61203257763,276.321512724499,25221.35817654,26000
