"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"3","2018-05-20T13:20:08.201Z",483.051719121593,782.736810589523,20199.20935634,24000
"4","2018-05-20T13:20:09.200Z",484.496189135288,782.665779982022,23765.8388166167,24000
"5","2018-05-20T13:20:10.200Z",486.144457130775,782.691149721124,25345.46177349,24000
"6","2018-05-20T13:20:11.200Z",487.676082624474,782.691132838811,25779.82436283,24000
"7","2018-05-20T13:20:12.201Z",489.189449059431,782.726933120478,24994.73421688,24000
"8","2018-05-20T13:20:13.200Z",490.770834904428,782.76163662701,25171.44694733,25333.3042959667
"9","2018-05-20T13:20:14.201Z",492.312486071716,782.609057744609,24529.3457283067,25333.3042959667
"10","2018-05-20T13:20:15.200Z",494.095289868488,782.53664363768,24313.51338578,25333.3042959667
"11","2018-05-20T13:20:16.200Z",496.116816243896,782.591949632542,23881.8487007267,25333.3042959667
"12","2018-05-20T13:20:17.200Z",498.444428905642,782.343396801958,21264.88154757,25999.95644395
"13","2018-05-20T13:20:18.200Z",500.590049807631,782.539768111747,23041.4515170067,25999.95644395
"14","2018-05-20T13:20:19.200Z",502.927623598141,782.418553287935,23763.1409123333,25999.95644395
"15","2018-05-20T13:20:20.200Z",504.996382109856,782.301674234887,24483.48135552,25999.95644395
"16","2018-05-20T13:20:21.200Z",507.912349176378,781.844297165623,24086.8894261267,25999.95644395
"17","2018-05-20T13:20:22.200Z",510.79256837771,781.922604539395,23996.50963269,25999.95644395
"18","2018-05-20T13:20:23.200Z",513.676731146088,782.024422775677,24282.4874865433,25999.95644395
"19","2018-05-20T13:20:24.200Z",516.328471026064,781.794099955,24549.58001042,25999.95644395
"20","2018-05-20T13:20:25.200Z",519.382029429541,781.903911591096,24774.85501793,25999.95644395
"21","2018-05-20T13:20:26.200Z",522.260056248029,781.969321904252,24950.2187962367,25999.95644395
"22","2018-05-20T13:20:27.200Z",524.955800040306,781.990267965128,25422.3520455167,25999.95644395
"23","2018-05-20T13:20:28.200Z",528.084454716132,781.944159112365,25543.75773819,25999.95644395
"24","2018-05-20T13:20:29.200Z",530.98435965924,781.951754745721,25616.60115379,25999.95644395
"25","2018-05-20T13:20:30.200Z",533.966759134636,781.974275126054,25489.7996525567,25999.95644395
"26","2018-05-20T13:20:31.200Z",537.82335748268,781.989131616941,25535.6640253433,25999.95644395
"27","2018-05-20T13:20:32.200Z",541.263636118073,781.820066385042,25717.7725643533,25999.95644395
"28","2018-05-20T13:20:33.200Z",544.584291797482,781.796920937183,25733.95999004,25999.95644395
"29","2018-05-20T13:20:34.200Z",548.316306176516,781.773791558362,26005.0993703433,25333.3042959667
"30","2018-05-20T13:20:35.200Z",551.82109933084,781.650081125646,26018.58889175,25333.3042959667
"31","2018-05-20T13:20:36.200Z",555.128349412847,781.713215808355,26123.8071587333,25333.3042959667
"32","2018-05-20T13:20:37.200Z",559.005000162992,781.408372830127,25725.8662772,24666.6521479833
"33","2018-05-20T13:20:38.200Z",562.439799174055,781.302592239248,25631.43962734,24666.6521479833
"34","2018-05-20T13:20:39.200Z",565.705714224277,781.42473954583,25565.3409724433,24666.6521479833
"35","2018-05-20T13:20:40.200Z",569.456415900239,781.40514335884,25493.84650898,24666.6521479833
"36","2018-05-20T13:20:41.200Z",572.954143973772,781.033653994579,25381.8834812933,24666.6521479833
"37","2018-05-20T13:20:42.200Z",576.126185092588,780.442784616652,25438.5394712067,24666.6521479833
"38","2018-05-20T13:20:43.201Z",579.713316244339,779.840761869948,25385.9303377167,24666.6521479833
"39","2018-05-20T13:20:44.200Z",582.982890593421,779.15853590309,24634.56399529,24000
"40","2018-05-20T13:20:45.200Z",586.203076241995,778.649726582045,24534.7415368733,24000
"41","2018-05-20T13:20:46.200Z",589.912817372062,778.411906301586,24530.6946804467,24000
"42","2018-05-20T13:20:47.200Z",593.369082798222,778.404985666069,24324.3050029067,24000
"43","2018-05-20T13:20:48.201Z",596.443653093498,778.46275590653,24327.0029071867,24000
"44","2018-05-20T13:20:49.200Z",600.003890827847,778.453129012336,24424.1274613233,24000
"45","2018-05-20T13:20:50.201Z",603.544734356884,778.922497819657,24418.73165276,24000
"46","2018-05-20T13:20:51.200Z",607.240103425128,779.749929363476,24148.9412246033,24000
"47","2018-05-20T13:20:52.200Z",610.98774487165,780.514849796786,24023.4886755067,24666.6521479833
"48","2018-05-20T13:20:53.201Z",614.710640958103,780.584096619216,24233.9252094733,24666.6521479833
"49","2018-05-20T13:20:54.200Z",618.192644048034,780.997443098296,24540.1373454367,24666.6521479833
"50","2018-05-20T13:20:55.201Z",621.938905758637,781.272859229717,24710.1053151767,24666.6521479833
"51","2018-05-20T13:20:56.200Z",625.690170663401,781.111852507491,24331.04976361,25999.95644395
"52","2018-05-20T13:20:57.200Z",629.641976055039,780.956126950605,24530.6946804467,25999.95644395
"53","2018-05-20T13:20:58.201Z",633.447393855258,780.801630195847,24939.42717911,25999.95644395
"54","2018-05-20T13:20:59.200Z",637.135492842717,780.788437501853,25362.9981513233,25999.95644395
"55","2018-05-20T13:21:00.200Z",640.824933171375,780.549210873286,25690.7935215367,25999.95644395
"56","2018-05-20T13:21:01.201Z",644.45683355063,780.355636286539,25796.01178852,25999.95644395
"57","2018-05-20T13:21:02.200Z",648.074980307523,780.412222410945,25899.88110336,25999.95644395
"58","2018-05-20T13:21:03.200Z",651.73318945515,780.438511823161,25980.8182318067,25999.95644395
"59","2018-05-20T13:21:04.200Z",655.282229557,780.242112807049,26014.54203533,25999.95644395
